user_id,entry_date,segment,device,region,age_group,month,stage1_date,stage2_date,stage3_date,stage4_date,stage5_date,conversion_date,converted,exit_stage,stage2_reached,stage3_reached,stage4_reached,stage5_reached
U003637,2024-06-01,Social,Desktop,West,18-24,2024-06,2024-06-01,2024-06-01,,,,,0,stage2,1,0,0,0
U003638,2024-04-05,Paid_Search,Desktop,North,25-34,2024-04,2024-04-05,2024-04-05,,,,,0,stage2,1,0,0,0
U003640,2024-05-07,Email,Desktop,Central,25-34,2024-05,2024-05-07,2024-05-07,,,,,0,stage2,1,0,0,0
U003641,2024-06-24,Organic,Desktop,North,45-54,2024-06,2024-06-24,2024-06-26,2024-06-28,2024-06-30,2024-07-01,2024-07-01,1,Converted,1,1,1,1
U003642,2024-04-01,Paid_Search,Desktop,East,35-44,2024-04,2024-04-01,2024-04-03,,,,,0,stage2,1,0,0,0
U003645,2024-05-22,Paid_Search,Mobile,South,25-34,2024-05,2024-05-22,2024-05-24,,,,,0,stage2,1,0,0,0
U003647,2024-04-22,Email,Desktop,North,55+,2024-04,2024-04-22,2024-04-24,2024-04-25,2024-04-25,2024-04-29,2024-04-30,1,Converted,1,1,1,1
U003651,2024-05-04,Paid_Search,Desktop,North,25-34,2024-05,2024-05-04,2024-05-06,2024-05-08,,,,0,stage3,1,1,0,0
U003652,2024-05-23,Organic,Mobile,North,18-24,2024-05,2024-05-23,2024-05-24,2024-05-27,,,,0,stage3,1,1,0,0
U003653,2024-06-27,Organic,Mobile,East,35-44,2024-06,2024-06-27,2024-06-28,,,,,0,stage2,1,0,0,0
U003655,2024-05-25,Organic,Desktop,Central,45-54,2024-05,2024-05-25,,,,,,0,stage1,0,0,0,0
U003657,2024-04-29,Organic,Desktop,Central,35-44,2024-04,2024-04-29,,,,,,0,stage1,0,0,0,0
U003661,2024-06-12,Paid_Search,Desktop,West,35-44,2024-06,2024-06-12,2024-06-14,2024-06-16,,,,0,stage3,1,1,0,0
U003663,2024-04-03,Referral,Desktop,North,25-34,2024-04,2024-04-03,,,,,,0,stage1,0,0,0,0
U003664,2024-06-07,Social,Mobile,North,25-34,2024-06,2024-06-07,2024-06-07,,,,,0,stage2,1,0,0,0
U003668,2024-05-14,Paid_Search,Desktop,North,25-34,2024-05,2024-05-14,2024-05-16,,,,,0,stage2,1,0,0,0
U003669,2024-05-07,Referral,Mobile,North,18-24,2024-05,2024-05-07,2024-05-09,2024-05-10,2024-05-12,2024-05-15,,0,stage5,1,1,1,1
U003672,2024-05-13,Email,Tablet,East,18-24,2024-05,2024-05-13,2024-05-15,,,,,0,stage2,1,0,0,0
U003676,2024-05-04,Organic,Desktop,West,25-34,2024-05,2024-05-04,,,,,,0,stage1,0,0,0,0
U003679,2024-06-08,Referral,Mobile,West,35-44,2024-06,2024-06-08,,,,,,0,stage1,0,0,0,0
U003680,2024-06-28,Paid_Search,Desktop,Central,25-34,2024-06,2024-06-28,2024-06-30,,,,,0,stage2,1,0,0,0
U003685,2024-06-16,Paid_Search,Desktop,North,18-24,2024-06,2024-06-16,,,,,,0,stage1,0,0,0,0
U003686,2024-05-05,Referral,Mobile,East,25-34,2024-05,2024-05-05,2024-05-05,2024-05-07,2024-05-09,2024-05-10,,0,stage5,1,1,1,1
U003687,2024-04-02,Paid_Search,Mobile,East,18-24,2024-04,2024-04-02,2024-04-04,2024-04-07,,,,0,stage3,1,1,0,0
U003688,2024-04-16,Organic,Mobile,Central,35-44,2024-04,2024-04-16,2024-04-17,2024-04-20,,,,0,stage3,1,1,0,0
U003690,2024-06-06,Email,Desktop,Central,25-34,2024-06,2024-06-06,2024-06-07,,,,,0,stage2,1,0,0,0
U003691,2024-05-15,Paid_Search,Desktop,South,18-24,2024-05,2024-05-15,2024-05-15,,,,,0,stage2,1,0,0,0
U003695,2024-05-12,Email,Desktop,South,25-34,2024-05,2024-05-12,2024-05-12,,,,,0,stage2,1,0,0,0
U003698,2024-04-08,Paid_Search,Desktop,West,25-34,2024-04,2024-04-08,2024-04-08,2024-04-09,2024-04-11,2024-04-13,2024-04-15,1,Converted,1,1,1,1
U003699,2024-06-09,Paid_Search,Mobile,West,25-34,2024-06,2024-06-09,2024-06-09,2024-06-12,2024-06-14,2024-06-18,,0,stage5,1,1,1,1
U003701,2024-06-12,Email,Desktop,West,45-54,2024-06,2024-06-12,,,,,,0,stage1,0,0,0,0
U003702,2024-05-27,Referral,Tablet,East,35-44,2024-05,2024-05-27,,,,,,0,stage1,0,0,0,0
U003703,2024-04-01,Referral,Desktop,South,25-34,2024-04,2024-04-01,2024-04-03,2024-04-05,2024-04-07,,,0,stage4,1,1,1,0
U003704,2024-06-19,Referral,Desktop,South,45-54,2024-06,2024-06-19,2024-06-20,,,,,0,stage2,1,0,0,0
U003708,2024-05-09,Paid_Search,Mobile,West,45-54,2024-05,2024-05-09,,,,,,0,stage1,0,0,0,0
U003710,2024-05-16,Organic,Mobile,North,35-44,2024-05,2024-05-16,2024-05-18,2024-05-20,2024-05-21,2024-05-24,2024-05-26,1,Converted,1,1,1,1
U003712,2024-04-05,Paid_Search,Mobile,North,35-44,2024-04,2024-04-05,2024-04-06,2024-04-09,,,,0,stage3,1,1,0,0
U003713,2024-04-20,Social,Desktop,North,35-44,2024-04,2024-04-20,2024-04-22,,,,,0,stage2,1,0,0,0
U003715,2024-05-24,Email,Desktop,Central,18-24,2024-05,2024-05-24,2024-05-26,,,,,0,stage2,1,0,0,0
U003717,2024-04-06,Social,Desktop,West,25-34,2024-04,2024-04-06,2024-04-08,,,,,0,stage2,1,0,0,0
U003719,2024-04-25,Referral,Mobile,West,45-54,2024-04,2024-04-25,,,,,,0,stage1,0,0,0,0
U003720,2024-04-24,Organic,Desktop,East,25-34,2024-04,2024-04-24,2024-04-25,,,,,0,stage2,1,0,0,0
U003726,2024-06-25,Paid_Search,Mobile,West,25-34,2024-06,2024-06-25,,,,,,0,stage1,0,0,0,0
U003728,2024-05-10,Paid_Search,Mobile,North,18-24,2024-05,2024-05-10,,,,,,0,stage1,0,0,0,0
U003729,2024-05-22,Organic,Mobile,West,18-24,2024-05,2024-05-22,2024-05-24,,,,,0,stage2,1,0,0,0
U003730,2024-05-26,Referral,Desktop,East,35-44,2024-05,2024-05-26,2024-05-26,2024-05-27,2024-05-27,,,0,stage4,1,1,1,0
U003731,2024-04-27,Paid_Search,Mobile,North,35-44,2024-04,2024-04-27,2024-04-28,,,,,0,stage2,1,0,0,0
U003734,2024-04-03,Organic,Mobile,North,18-24,2024-04,2024-04-03,,,,,,0,stage1,0,0,0,0
U003735,2024-05-29,Referral,Desktop,South,25-34,2024-05,2024-05-29,2024-05-29,2024-05-30,,,,0,stage3,1,1,0,0
U003741,2024-05-04,Organic,Desktop,West,25-34,2024-05,2024-05-04,2024-05-06,2024-05-09,,,,0,stage3,1,1,0,0
U003742,2024-05-27,Referral,Mobile,West,25-34,2024-05,2024-05-27,,,,,,0,stage1,0,0,0,0
U003744,2024-06-01,Paid_Search,Desktop,North,55+,2024-06,2024-06-01,,,,,,0,stage1,0,0,0,0
U003745,2024-06-13,Social,Mobile,West,45-54,2024-06,2024-06-13,,,,,,0,stage1,0,0,0,0
U003750,2024-06-03,Paid_Search,Desktop,East,55+,2024-06,2024-06-03,2024-06-03,,,,,0,stage2,1,0,0,0
U003751,2024-06-11,Social,Mobile,South,18-24,2024-06,2024-06-11,2024-06-13,,,,,0,stage2,1,0,0,0
U003752,2024-04-07,Paid_Search,Mobile,Central,18-24,2024-04,2024-04-07,2024-04-07,2024-04-09,2024-04-11,2024-04-12,,0,stage5,1,1,1,1
U003754,2024-05-24,Organic,Mobile,East,25-34,2024-05,2024-05-24,2024-05-24,,,,,0,stage2,1,0,0,0
U003757,2024-04-10,Paid_Search,Mobile,East,45-54,2024-04,2024-04-10,,,,,,0,stage1,0,0,0,0
U003758,2024-04-24,Email,Mobile,Central,18-24,2024-04,2024-04-24,2024-04-26,2024-04-29,2024-05-01,2024-05-02,2024-05-02,1,Converted,1,1,1,1
U003759,2024-04-20,Email,Mobile,South,55+,2024-04,2024-04-20,2024-04-21,,,,,0,stage2,1,0,0,0
U003760,2024-04-10,Referral,Mobile,West,18-24,2024-04,2024-04-10,,,,,,0,stage1,0,0,0,0
U003764,2024-05-26,Email,Desktop,East,35-44,2024-05,2024-05-26,2024-05-28,2024-05-29,,,,0,stage3,1,1,0,0
U003765,2024-05-20,Email,Desktop,North,45-54,2024-05,2024-05-20,,,,,,0,stage1,0,0,0,0
U003766,2024-04-12,Paid_Search,Mobile,West,35-44,2024-04,2024-04-12,,,,,,0,stage1,0,0,0,0
U003769,2024-04-12,Email,Mobile,South,18-24,2024-04,2024-04-12,,,,,,0,stage1,0,0,0,0
U003770,2024-05-08,Email,Desktop,East,35-44,2024-05,2024-05-08,2024-05-09,,,,,0,stage2,1,0,0,0
U003771,2024-06-27,Referral,Desktop,Central,45-54,2024-06,2024-06-27,2024-06-27,,,,,0,stage2,1,0,0,0
U003773,2024-05-03,Organic,Mobile,North,35-44,2024-05,2024-05-03,2024-05-05,2024-05-06,2024-05-07,,,0,stage4,1,1,1,0
U003774,2024-04-11,Paid_Search,Mobile,West,35-44,2024-04,2024-04-11,2024-04-13,,,,,0,stage2,1,0,0,0
U003775,2024-05-26,Organic,Desktop,South,18-24,2024-05,2024-05-26,,,,,,0,stage1,0,0,0,0
U003777,2024-05-23,Paid_Search,Desktop,North,35-44,2024-05,2024-05-23,2024-05-25,2024-05-28,2024-05-30,2024-06-01,2024-06-01,1,Converted,1,1,1,1
U003779,2024-04-20,Paid_Search,Mobile,East,55+,2024-04,2024-04-20,2024-04-21,2024-04-24,,,,0,stage3,1,1,0,0
U003780,2024-05-27,Email,Tablet,East,25-34,2024-05,2024-05-27,2024-05-27,,,,,0,stage2,1,0,0,0
U003782,2024-04-15,Paid_Search,Mobile,North,18-24,2024-04,2024-04-15,2024-04-16,,,,,0,stage2,1,0,0,0
U003783,2024-04-03,Organic,Mobile,South,18-24,2024-04,2024-04-03,,,,,,0,stage1,0,0,0,0
U003789,2024-06-08,Organic,Desktop,South,35-44,2024-06,2024-06-08,,,,,,0,stage1,0,0,0,0
U003794,2024-04-05,Paid_Search,Tablet,West,18-24,2024-04,2024-04-05,,,,,,0,stage1,0,0,0,0
U003796,2024-06-07,Organic,Desktop,Central,25-34,2024-06,2024-06-07,2024-06-07,,,,,0,stage2,1,0,0,0
U003799,2024-06-26,Paid_Search,Desktop,East,25-34,2024-06,2024-06-26,2024-06-26,2024-06-28,2024-06-29,2024-07-03,,0,stage5,1,1,1,1
U003801,2024-05-17,Organic,Desktop,South,18-24,2024-05,2024-05-17,2024-05-17,,,,,0,stage2,1,0,0,0
U003803,2024-05-19,Paid_Search,Desktop,North,25-34,2024-05,2024-05-19,2024-05-21,,,,,0,stage2,1,0,0,0
U003805,2024-06-08,Referral,Desktop,North,25-34,2024-06,2024-06-08,2024-06-10,2024-06-11,2024-06-13,2024-06-14,2024-06-15,1,Converted,1,1,1,1
U003806,2024-05-29,Organic,Mobile,North,35-44,2024-05,2024-05-29,2024-05-31,2024-06-03,,,,0,stage3,1,1,0,0
U003809,2024-06-27,Paid_Search,Mobile,West,25-34,2024-06,2024-06-27,2024-06-29,,,,,0,stage2,1,0,0,0
U003811,2024-06-16,Social,Mobile,West,25-34,2024-06,2024-06-16,,,,,,0,stage1,0,0,0,0
U003813,2024-06-18,Organic,Mobile,North,25-34,2024-06,2024-06-18,2024-06-19,2024-06-22,2024-06-24,2024-06-27,,0,stage5,1,1,1,1
U003816,2024-06-15,Referral,Tablet,East,25-34,2024-06,2024-06-15,2024-06-16,,,,,0,stage2,1,0,0,0
U003818,2024-04-07,Organic,Mobile,North,45-54,2024-04,2024-04-07,2024-04-09,2024-04-12,2024-04-12,2024-04-15,2024-04-16,1,Converted,1,1,1,1
U003819,2024-06-01,Organic,Tablet,Central,25-34,2024-06,2024-06-01,,,,,,0,stage1,0,0,0,0
U003820,2024-05-16,Referral,Mobile,South,25-34,2024-05,2024-05-16,2024-05-16,2024-05-17,,,,0,stage3,1,1,0,0
U003822,2024-04-27,Social,Desktop,South,35-44,2024-04,2024-04-27,,,,,,0,stage1,0,0,0,0
U003823,2024-05-23,Referral,Mobile,West,18-24,2024-05,2024-05-23,,,,,,0,stage1,0,0,0,0
U003826,2024-05-15,Paid_Search,Mobile,North,35-44,2024-05,2024-05-15,,,,,,0,stage1,0,0,0,0
U003828,2024-05-05,Organic,Tablet,East,35-44,2024-05,2024-05-05,2024-05-06,,,,,0,stage2,1,0,0,0
U003833,2024-05-08,Paid_Search,Mobile,South,45-54,2024-05,2024-05-08,,,,,,0,stage1,0,0,0,0
U003839,2024-05-13,Organic,Mobile,West,35-44,2024-05,2024-05-13,,,,,,0,stage1,0,0,0,0
U003840,2024-06-22,Referral,Desktop,Central,35-44,2024-06,2024-06-22,2024-06-24,2024-06-27,,,,0,stage3,1,1,0,0
U003841,2024-06-24,Social,Mobile,South,55+,2024-06,2024-06-24,,,,,,0,stage1,0,0,0,0
U003843,2024-04-16,Organic,Desktop,East,45-54,2024-04,2024-04-16,2024-04-16,2024-04-19,2024-04-19,2024-04-23,2024-04-24,1,Converted,1,1,1,1
U003844,2024-06-03,Email,Desktop,Central,25-34,2024-06,2024-06-03,,,,,,0,stage1,0,0,0,0
U003846,2024-04-24,Organic,Desktop,Central,25-34,2024-04,2024-04-24,2024-04-26,,,,,0,stage2,1,0,0,0
U003848,2024-06-16,Referral,Desktop,North,18-24,2024-06,2024-06-16,,,,,,0,stage1,0,0,0,0
U003850,2024-05-18,Social,Mobile,South,25-34,2024-05,2024-05-18,2024-05-20,,,,,0,stage2,1,0,0,0
U003853,2024-06-25,Social,Mobile,Central,35-44,2024-06,2024-06-25,2024-06-27,2024-06-30,,,,0,stage3,1,1,0,0
U003855,2024-04-20,Paid_Search,Mobile,South,25-34,2024-04,2024-04-20,2024-04-20,,,,,0,stage2,1,0,0,0
U003856,2024-06-16,Referral,Mobile,South,35-44,2024-06,2024-06-16,2024-06-18,2024-06-19,,,,0,stage3,1,1,0,0
U003861,2024-04-15,Paid_Search,Mobile,West,55+,2024-04,2024-04-15,2024-04-16,,,,,0,stage2,1,0,0,0
U003863,2024-06-12,Social,Desktop,South,45-54,2024-06,2024-06-12,2024-06-14,2024-06-16,,,,0,stage3,1,1,0,0
U003866,2024-05-25,Paid_Search,Desktop,West,35-44,2024-05,2024-05-25,,,,,,0,stage1,0,0,0,0
U003867,2024-06-05,Social,Desktop,East,55+,2024-06,2024-06-05,2024-06-05,2024-06-08,2024-06-08,,,0,stage4,1,1,1,0
U003869,2024-06-24,Organic,Mobile,West,25-34,2024-06,2024-06-24,,,,,,0,stage1,0,0,0,0
U003871,2024-06-25,Organic,Desktop,South,35-44,2024-06,2024-06-25,2024-06-26,2024-06-27,2024-06-29,2024-07-03,2024-07-05,1,Converted,1,1,1,1
U003872,2024-06-15,Social,Desktop,East,45-54,2024-06,2024-06-15,,,,,,0,stage1,0,0,0,0
U003873,2024-04-05,Email,Desktop,North,25-34,2024-04,2024-04-05,2024-04-05,,,,,0,stage2,1,0,0,0
U003874,2024-04-09,Referral,Desktop,South,18-24,2024-04,2024-04-09,2024-04-10,2024-04-12,,,,0,stage3,1,1,0,0
U003879,2024-06-20,Paid_Search,Mobile,North,25-34,2024-06,2024-06-20,,,,,,0,stage1,0,0,0,0
U003882,2024-06-06,Paid_Search,Mobile,South,18-24,2024-06,2024-06-06,,,,,,0,stage1,0,0,0,0
U003883,2024-05-05,Paid_Search,Desktop,West,35-44,2024-05,2024-05-05,2024-05-07,,,,,0,stage2,1,0,0,0
U003885,2024-04-27,Referral,Mobile,South,18-24,2024-04,2024-04-27,2024-04-27,,,,,0,stage2,1,0,0,0
U003886,2024-04-19,Organic,Mobile,East,45-54,2024-04,2024-04-19,2024-04-20,2024-04-21,,,,0,stage3,1,1,0,0
U003887,2024-06-04,Social,Mobile,Central,25-34,2024-06,2024-06-04,2024-06-06,,,,,0,stage2,1,0,0,0
U003888,2024-04-07,Social,Desktop,North,55+,2024-04,2024-04-07,2024-04-09,,,,,0,stage2,1,0,0,0
U003890,2024-06-05,Paid_Search,Desktop,East,25-34,2024-06,2024-06-05,2024-06-07,,,,,0,stage2,1,0,0,0
U003891,2024-05-26,Paid_Search,Mobile,Central,45-54,2024-05,2024-05-26,2024-05-28,,,,,0,stage2,1,0,0,0
U003892,2024-05-17,Referral,Mobile,South,35-44,2024-05,2024-05-17,,,,,,0,stage1,0,0,0,0
U003893,2024-05-14,Organic,Mobile,South,35-44,2024-05,2024-05-14,2024-05-16,2024-05-19,,,,0,stage3,1,1,0,0
U003896,2024-04-25,Paid_Search,Desktop,West,35-44,2024-04,2024-04-25,,,,,,0,stage1,0,0,0,0
U003897,2024-04-26,Social,Desktop,Central,25-34,2024-04,2024-04-26,2024-04-26,,,,,0,stage2,1,0,0,0
U003899,2024-05-17,Organic,Mobile,North,35-44,2024-05,2024-05-17,2024-05-18,2024-05-21,2024-05-21,2024-05-25,,0,stage5,1,1,1,1
U003900,2024-05-12,Paid_Search,Mobile,Central,35-44,2024-05,2024-05-12,,,,,,0,stage1,0,0,0,0
U003901,2024-06-10,Referral,Tablet,North,55+,2024-06,2024-06-10,,,,,,0,stage1,0,0,0,0
U003904,2024-04-11,Referral,Mobile,Central,25-34,2024-04,2024-04-11,2024-04-12,2024-04-14,2024-04-15,2024-04-17,2024-04-18,1,Converted,1,1,1,1
U003906,2024-06-05,Referral,Mobile,North,45-54,2024-06,2024-06-05,,,,,,0,stage1,0,0,0,0
U003908,2024-06-25,Email,Desktop,Central,25-34,2024-06,2024-06-25,,,,,,0,stage1,0,0,0,0
U003909,2024-05-12,Referral,Tablet,East,18-24,2024-05,2024-05-12,2024-05-12,,,,,0,stage2,1,0,0,0
U003910,2024-04-28,Organic,Mobile,East,25-34,2024-04,2024-04-28,2024-04-30,2024-05-02,,,,0,stage3,1,1,0,0
U003914,2024-04-15,Referral,Mobile,Central,18-24,2024-04,2024-04-15,2024-04-16,,,,,0,stage2,1,0,0,0
U003915,2024-04-25,Paid_Search,Mobile,North,45-54,2024-04,2024-04-25,,,,,,0,stage1,0,0,0,0
U003917,2024-04-26,Paid_Search,Mobile,Central,35-44,2024-04,2024-04-26,2024-04-26,2024-04-28,,,,0,stage3,1,1,0,0
U003919,2024-06-26,Paid_Search,Mobile,North,25-34,2024-06,2024-06-26,,,,,,0,stage1,0,0,0,0
U003920,2024-06-15,Paid_Search,Desktop,North,35-44,2024-06,2024-06-15,2024-06-17,2024-06-18,,,,0,stage3,1,1,0,0
U003924,2024-04-25,Email,Desktop,Central,25-34,2024-04,2024-04-25,2024-04-27,2024-04-29,2024-04-29,2024-05-03,2024-05-05,1,Converted,1,1,1,1
U003925,2024-05-10,Paid_Search,Mobile,Central,25-34,2024-05,2024-05-10,,,,,,0,stage1,0,0,0,0
U003926,2024-06-05,Organic,Mobile,East,35-44,2024-06,2024-06-05,2024-06-05,2024-06-07,2024-06-09,2024-06-13,2024-06-13,1,Converted,1,1,1,1
U003929,2024-06-17,Paid_Search,Mobile,Central,18-24,2024-06,2024-06-17,,,,,,0,stage1,0,0,0,0
U003938,2024-04-27,Referral,Mobile,West,45-54,2024-04,2024-04-27,2024-04-28,,,,,0,stage2,1,0,0,0
U003939,2024-05-07,Paid_Search,Desktop,North,35-44,2024-05,2024-05-07,2024-05-09,,,,,0,stage2,1,0,0,0
U003941,2024-05-06,Referral,Mobile,East,55+,2024-05,2024-05-06,,,,,,0,stage1,0,0,0,0
U003944,2024-06-17,Paid_Search,Desktop,Central,45-54,2024-06,2024-06-17,,,,,,0,stage1,0,0,0,0
U003945,2024-05-01,Paid_Search,Mobile,Central,25-34,2024-05,2024-05-01,2024-05-02,,,,,0,stage2,1,0,0,0
U003946,2024-04-14,Organic,Desktop,South,25-34,2024-04,2024-04-14,,,,,,0,stage1,0,0,0,0
U003947,2024-04-23,Social,Desktop,East,45-54,2024-04,2024-04-23,,,,,,0,stage1,0,0,0,0
U003950,2024-06-07,Paid_Search,Desktop,North,35-44,2024-06,2024-06-07,,,,,,0,stage1,0,0,0,0
U003951,2024-06-09,Email,Desktop,West,18-24,2024-06,2024-06-09,,,,,,0,stage1,0,0,0,0
U003952,2024-05-22,Referral,Mobile,North,18-24,2024-05,2024-05-22,,,,,,0,stage1,0,0,0,0
U003957,2024-06-16,Email,Mobile,Central,35-44,2024-06,2024-06-16,,,,,,0,stage1,0,0,0,0
U003963,2024-04-16,Organic,Desktop,North,25-34,2024-04,2024-04-16,2024-04-16,,,,,0,stage2,1,0,0,0
U003965,2024-06-21,Organic,Mobile,South,35-44,2024-06,2024-06-21,2024-06-22,2024-06-25,2024-06-27,2024-06-29,2024-06-30,1,Converted,1,1,1,1
U003966,2024-05-28,Social,Desktop,East,25-34,2024-05,2024-05-28,,,,,,0,stage1,0,0,0,0
U003967,2024-04-02,Social,Desktop,West,35-44,2024-04,2024-04-02,2024-04-02,2024-04-03,,,,0,stage3,1,1,0,0
U003970,2024-04-19,Paid_Search,Desktop,West,35-44,2024-04,2024-04-19,,,,,,0,stage1,0,0,0,0
U003971,2024-05-20,Organic,Desktop,West,45-54,2024-05,2024-05-20,,,,,,0,stage1,0,0,0,0
U003974,2024-06-26,Organic,Mobile,East,18-24,2024-06,2024-06-26,2024-06-27,2024-06-29,2024-07-01,2024-07-05,,0,stage5,1,1,1,1
U003975,2024-05-14,Organic,Mobile,Central,35-44,2024-05,2024-05-14,2024-05-14,,,,,0,stage2,1,0,0,0
U003976,2024-06-27,Social,Desktop,West,45-54,2024-06,2024-06-27,2024-06-27,2024-06-30,,,,0,stage3,1,1,0,0
U003979,2024-06-10,Social,Desktop,West,55+,2024-06,2024-06-10,,,,,,0,stage1,0,0,0,0
U003980,2024-05-15,Email,Mobile,North,25-34,2024-05,2024-05-15,2024-05-15,,,,,0,stage2,1,0,0,0
U003981,2024-05-03,Organic,Tablet,South,25-34,2024-05,2024-05-03,2024-05-05,,,,,0,stage2,1,0,0,0
U003982,2024-06-25,Organic,Mobile,West,18-24,2024-06,2024-06-25,2024-06-27,,,,,0,stage2,1,0,0,0
U003983,2024-06-29,Organic,Mobile,North,25-34,2024-06,2024-06-29,,,,,,0,stage1,0,0,0,0
U003985,2024-04-19,Organic,Mobile,North,25-34,2024-04,2024-04-19,2024-04-21,2024-04-23,,,,0,stage3,1,1,0,0
U003987,2024-06-06,Paid_Search,Desktop,West,35-44,2024-06,2024-06-06,2024-06-08,2024-06-10,2024-06-12,2024-06-16,,0,stage5,1,1,1,1
U003988,2024-05-06,Paid_Search,Mobile,East,45-54,2024-05,2024-05-06,,,,,,0,stage1,0,0,0,0
U003990,2024-06-05,Referral,Desktop,East,25-34,2024-06,2024-06-05,,,,,,0,stage1,0,0,0,0
U003992,2024-06-30,Organic,Mobile,South,35-44,2024-06,2024-06-30,2024-07-01,2024-07-02,,,,0,stage3,1,1,0,0
U003996,2024-04-16,Email,Mobile,Central,35-44,2024-04,2024-04-16,2024-04-17,,,,,0,stage2,1,0,0,0
U003998,2024-05-23,Organic,Mobile,North,18-24,2024-05,2024-05-23,2024-05-25,2024-05-26,2024-05-26,2024-05-28,2024-05-30,1,Converted,1,1,1,1
U004001,2024-05-09,Referral,Desktop,North,25-34,2024-05,2024-05-09,2024-05-11,2024-05-13,2024-05-13,,,0,stage4,1,1,1,0
U004004,2024-04-11,Paid_Search,Desktop,West,18-24,2024-04,2024-04-11,2024-04-13,,,,,0,stage2,1,0,0,0
U004005,2024-05-25,Referral,Mobile,North,18-24,2024-05,2024-05-25,2024-05-27,2024-05-28,2024-05-28,2024-05-30,2024-05-31,1,Converted,1,1,1,1
U004007,2024-05-02,Organic,Desktop,North,18-24,2024-05,2024-05-02,,,,,,0,stage1,0,0,0,0
U004008,2024-05-01,Referral,Desktop,South,25-34,2024-05,2024-05-01,2024-05-01,,,,,0,stage2,1,0,0,0
U004009,2024-06-14,Referral,Desktop,North,35-44,2024-06,2024-06-14,2024-06-14,2024-06-16,2024-06-16,2024-06-20,2024-06-22,1,Converted,1,1,1,1
U004012,2024-05-24,Referral,Desktop,Central,25-34,2024-05,2024-05-24,2024-05-26,2024-05-29,2024-05-30,2024-05-31,2024-05-31,1,Converted,1,1,1,1
U004013,2024-05-27,Organic,Mobile,East,25-34,2024-05,2024-05-27,2024-05-29,2024-05-31,,,,0,stage3,1,1,0,0
U004017,2024-06-09,Organic,Desktop,East,18-24,2024-06,2024-06-09,2024-06-11,,,,,0,stage2,1,0,0,0
U004021,2024-04-15,Social,Desktop,Central,25-34,2024-04,2024-04-15,,,,,,0,stage1,0,0,0,0
U004023,2024-04-05,Organic,Mobile,Central,45-54,2024-04,2024-04-05,,,,,,0,stage1,0,0,0,0
U004024,2024-04-25,Referral,Desktop,East,18-24,2024-04,2024-04-25,2024-04-26,2024-04-27,,,,0,stage3,1,1,0,0
U004025,2024-05-14,Organic,Desktop,East,35-44,2024-05,2024-05-14,2024-05-15,2024-05-16,,,,0,stage3,1,1,0,0
U004030,2024-05-09,Organic,Desktop,East,45-54,2024-05,2024-05-09,2024-05-09,,,,,0,stage2,1,0,0,0
U004031,2024-05-03,Email,Desktop,West,45-54,2024-05,2024-05-03,2024-05-05,2024-05-06,,,,0,stage3,1,1,0,0
U004033,2024-05-03,Organic,Mobile,East,18-24,2024-05,2024-05-03,2024-05-05,2024-05-08,,,,0,stage3,1,1,0,0
U004037,2024-05-12,Organic,Mobile,Central,45-54,2024-05,2024-05-12,,,,,,0,stage1,0,0,0,0
U004038,2024-06-22,Organic,Mobile,East,25-34,2024-06,2024-06-22,2024-06-22,,,,,0,stage2,1,0,0,0
U004041,2024-04-27,Referral,Mobile,East,35-44,2024-04,2024-04-27,,,,,,0,stage1,0,0,0,0
U004042,2024-04-09,Email,Desktop,North,55+,2024-04,2024-04-09,2024-04-11,,,,,0,stage2,1,0,0,0
U004043,2024-05-13,Paid_Search,Mobile,East,18-24,2024-05,2024-05-13,2024-05-13,,,,,0,stage2,1,0,0,0
U004046,2024-06-24,Referral,Desktop,East,55+,2024-06,2024-06-24,2024-06-26,2024-06-27,2024-06-28,2024-07-02,,0,stage5,1,1,1,1
U004052,2024-06-12,Referral,Mobile,North,45-54,2024-06,2024-06-12,2024-06-12,,,,,0,stage2,1,0,0,0
U004056,2024-05-16,Organic,Mobile,North,45-54,2024-05,2024-05-16,2024-05-17,,,,,0,stage2,1,0,0,0
U004057,2024-04-22,Referral,Tablet,East,35-44,2024-04,2024-04-22,2024-04-24,2024-04-25,,,,0,stage3,1,1,0,0
U004060,2024-06-08,Social,Desktop,Central,25-34,2024-06,2024-06-08,2024-06-10,2024-06-13,,,,0,stage3,1,1,0,0
U004063,2024-05-18,Paid_Search,Desktop,West,35-44,2024-05,2024-05-18,,,,,,0,stage1,0,0,0,0
U004066,2024-06-29,Social,Desktop,North,35-44,2024-06,2024-06-29,,,,,,0,stage1,0,0,0,0
U004069,2024-04-23,Referral,Mobile,East,25-34,2024-04,2024-04-23,2024-04-23,2024-04-24,2024-04-24,,,0,stage4,1,1,1,0
U004070,2024-04-30,Organic,Desktop,Central,35-44,2024-04,2024-04-30,,,,,,0,stage1,0,0,0,0
U004071,2024-06-21,Organic,Mobile,East,18-24,2024-06,2024-06-21,2024-06-21,2024-06-22,,,,0,stage3,1,1,0,0
U004072,2024-04-08,Email,Mobile,South,25-34,2024-04,2024-04-08,2024-04-08,,,,,0,stage2,1,0,0,0
U004074,2024-04-10,Organic,Mobile,South,25-34,2024-04,2024-04-10,,,,,,0,stage1,0,0,0,0
