user_id,entry_date,segment,device,region,age_group,month,stage1_date,stage2_date,stage3_date,stage4_date,stage5_date,conversion_date,converted,exit_stage,stage2_reached,stage3_reached,stage4_reached,stage5_reached
U004310,2024-01-11,Social,Desktop,West,35-44,2024-01,2024-01-11,,,,,,0,stage1,0,0,0,0
U004312,2024-02-24,Email,Desktop,East,35-44,2024-02,2024-02-24,,,,,,0,stage1,0,0,0,0
U004317,2024-02-08,Organic,Mobile,Central,45-54,2024-02,2024-02-08,2024-02-10,,,,,0,stage2,1,0,0,0
U004319,2024-02-29,Paid_Search,Desktop,North,45-54,2024-02,2024-02-29,2024-02-29,2024-03-01,2024-03-03,,,0,stage4,1,1,1,0
U004320,2024-02-06,Paid_Search,Mobile,East,45-54,2024-02,2024-02-06,2024-02-07,,,,,0,stage2,1,0,0,0
U004325,2024-01-13,Paid_Search,Desktop,North,18-24,2024-01,2024-01-13,2024-01-14,2024-01-15,,,,0,stage3,1,1,0,0
U004327,2024-02-13,Email,Desktop,West,25-34,2024-02,2024-02-13,,,,,,0,stage1,0,0,0,0
U004330,2024-03-27,Referral,Mobile,South,35-44,2024-03,2024-03-27,2024-03-29,2024-04-01,2024-04-02,2024-04-05,2024-04-05,1,Converted,1,1,1,1
U004333,2024-03-23,Social,Mobile,West,35-44,2024-03,2024-03-23,2024-03-23,2024-03-24,,,,0,stage3,1,1,0,0
U004335,2024-03-26,Referral,Mobile,South,35-44,2024-03,2024-03-26,2024-03-26,2024-03-27,,,,0,stage3,1,1,0,0
U004336,2024-03-11,Paid_Search,Mobile,East,55+,2024-03,2024-03-11,2024-03-11,,,,,0,stage2,1,0,0,0
U004338,2024-02-13,Organic,Desktop,South,25-34,2024-02,2024-02-13,2024-02-15,,,,,0,stage2,1,0,0,0
U004340,2024-02-12,Email,Mobile,East,35-44,2024-02,2024-02-12,,,,,,0,stage1,0,0,0,0
U004343,2024-01-11,Paid_Search,Desktop,Central,25-34,2024-01,2024-01-11,,,,,,0,stage1,0,0,0,0
U004344,2024-02-04,Email,Desktop,West,25-34,2024-02,2024-02-04,2024-02-04,,,,,0,stage2,1,0,0,0
U004347,2024-01-05,Referral,Tablet,East,18-24,2024-01,2024-01-05,2024-01-06,,,,,0,stage2,1,0,0,0
U004348,2024-01-21,Referral,Mobile,West,25-34,2024-01,2024-01-21,2024-01-21,2024-01-22,,,,0,stage3,1,1,0,0
U004349,2024-02-15,Organic,Mobile,South,18-24,2024-02,2024-02-15,2024-02-15,2024-02-18,2024-02-20,,,0,stage4,1,1,1,0
U004351,2024-03-13,Organic,Desktop,West,35-44,2024-03,2024-03-13,2024-03-14,2024-03-17,,,,0,stage3,1,1,0,0
U004354,2024-02-22,Social,Desktop,North,35-44,2024-02,2024-02-22,,,,,,0,stage1,0,0,0,0
U004355,2024-02-06,Email,Desktop,South,45-54,2024-02,2024-02-06,,,,,,0,stage1,0,0,0,0
U004359,2024-02-14,Paid_Search,Mobile,South,25-34,2024-02,2024-02-14,,,,,,0,stage1,0,0,0,0
U004364,2024-03-01,Organic,Mobile,East,25-34,2024-03,2024-03-01,2024-03-01,2024-03-02,,,,0,stage3,1,1,0,0
U004367,2024-02-19,Paid_Search,Desktop,West,45-54,2024-02,2024-02-19,2024-02-19,,,,,0,stage2,1,0,0,0
U004368,2024-02-08,Organic,Mobile,Central,45-54,2024-02,2024-02-08,2024-02-10,,,,,0,stage2,1,0,0,0
U004370,2024-02-10,Paid_Search,Mobile,South,25-34,2024-02,2024-02-10,,,,,,0,stage1,0,0,0,0
U004372,2024-01-14,Paid_Search,Mobile,South,35-44,2024-01,2024-01-14,2024-01-16,,,,,0,stage2,1,0,0,0
U004374,2024-02-23,Referral,Desktop,South,35-44,2024-02,2024-02-23,,,,,,0,stage1,0,0,0,0
U004376,2024-03-26,Organic,Mobile,North,35-44,2024-03,2024-03-26,2024-03-28,2024-03-30,,,,0,stage3,1,1,0,0
U004377,2024-01-12,Referral,Mobile,South,25-34,2024-01,2024-01-12,2024-01-12,2024-01-15,,,,0,stage3,1,1,0,0
U004378,2024-01-14,Social,Desktop,South,35-44,2024-01,2024-01-14,,,,,,0,stage1,0,0,0,0
U004380,2024-02-10,Referral,Desktop,North,45-54,2024-02,2024-02-10,2024-02-10,2024-02-12,,,,0,stage3,1,1,0,0
U004382,2024-01-19,Organic,Desktop,Central,45-54,2024-01,2024-01-19,2024-01-19,,,,,0,stage2,1,0,0,0
U004384,2024-02-20,Social,Desktop,Central,25-34,2024-02,2024-02-20,,,,,,0,stage1,0,0,0,0
U004386,2024-01-29,Organic,Mobile,West,25-34,2024-01,2024-01-29,2024-01-30,,,,,0,stage2,1,0,0,0
U004387,2024-02-28,Organic,Desktop,South,25-34,2024-02,2024-02-28,2024-02-28,2024-02-29,,,,0,stage3,1,1,0,0
U004390,2024-01-19,Paid_Search,Mobile,South,55+,2024-01,2024-01-19,2024-01-20,,,,,0,stage2,1,0,0,0
U004394,2024-02-25,Organic,Mobile,West,25-34,2024-02,2024-02-25,2024-02-27,2024-02-29,,,,0,stage3,1,1,0,0
U004395,2024-02-15,Email,Desktop,East,25-34,2024-02,2024-02-15,2024-02-16,2024-02-18,2024-02-18,2024-02-22,2024-02-24,1,Converted,1,1,1,1
U004396,2024-02-19,Organic,Desktop,Central,55+,2024-02,2024-02-19,2024-02-21,2024-02-23,,,,0,stage3,1,1,0,0
U004397,2024-03-10,Organic,Desktop,West,35-44,2024-03,2024-03-10,,,,,,0,stage1,0,0,0,0
U004398,2024-02-21,Referral,Desktop,South,55+,2024-02,2024-02-21,2024-02-22,,,,,0,stage2,1,0,0,0
U004399,2024-02-02,Paid_Search,Mobile,Central,18-24,2024-02,2024-02-02,,,,,,0,stage1,0,0,0,0
U004400,2024-01-09,Organic,Desktop,West,35-44,2024-01,2024-01-09,2024-01-11,2024-01-14,,,,0,stage3,1,1,0,0
U004401,2024-01-16,Organic,Mobile,East,25-34,2024-01,2024-01-16,2024-01-17,2024-01-18,2024-01-18,,,0,stage4,1,1,1,0
U004403,2024-03-28,Organic,Desktop,South,18-24,2024-03,2024-03-28,2024-03-28,,,,,0,stage2,1,0,0,0
U004404,2024-03-16,Organic,Desktop,East,18-24,2024-03,2024-03-16,2024-03-18,,,,,0,stage2,1,0,0,0
U004405,2024-02-10,Referral,Mobile,Central,18-24,2024-02,2024-02-10,,,,,,0,stage1,0,0,0,0
U004408,2024-01-23,Paid_Search,Desktop,North,25-34,2024-01,2024-01-23,2024-01-24,2024-01-27,,,,0,stage3,1,1,0,0
U004411,2024-03-12,Organic,Tablet,East,18-24,2024-03,2024-03-12,2024-03-12,2024-03-15,2024-03-16,2024-03-18,2024-03-18,1,Converted,1,1,1,1
U004412,2024-03-24,Referral,Mobile,East,18-24,2024-03,2024-03-24,2024-03-25,2024-03-28,,,,0,stage3,1,1,0,0
U004413,2024-02-26,Social,Desktop,Central,55+,2024-02,2024-02-26,,,,,,0,stage1,0,0,0,0
U004416,2024-01-02,Email,Mobile,Central,45-54,2024-01,2024-01-02,2024-01-03,2024-01-04,2024-01-04,2024-01-08,2024-01-10,1,Converted,1,1,1,1
U004420,2024-01-26,Organic,Tablet,East,25-34,2024-01,2024-01-26,2024-01-27,2024-01-29,,,,0,stage3,1,1,0,0
U004421,2024-03-02,Social,Mobile,Central,35-44,2024-03,2024-03-02,2024-03-02,,,,,0,stage2,1,0,0,0
U004424,2024-02-25,Organic,Desktop,Central,35-44,2024-02,2024-02-25,2024-02-25,2024-02-27,2024-02-28,2024-03-01,2024-03-03,1,Converted,1,1,1,1
U004425,2024-01-24,Referral,Mobile,Central,18-24,2024-01,2024-01-24,2024-01-24,,,,,0,stage2,1,0,0,0
U004429,2024-02-05,Email,Mobile,West,45-54,2024-02,2024-02-05,,,,,,0,stage1,0,0,0,0
U004431,2024-02-17,Organic,Desktop,North,25-34,2024-02,2024-02-17,2024-02-18,2024-02-21,,,,0,stage3,1,1,0,0
U004434,2024-01-01,Email,Mobile,Central,35-44,2024-01,2024-01-01,2024-01-03,2024-01-04,,,,0,stage3,1,1,0,0
U004436,2024-03-26,Organic,Tablet,South,25-34,2024-03,2024-03-26,2024-03-28,2024-03-29,2024-03-30,2024-04-03,2024-04-04,1,Converted,1,1,1,1
U004439,2024-02-23,Email,Tablet,West,25-34,2024-02,2024-02-23,2024-02-25,2024-02-26,,,,0,stage3,1,1,0,0
U004441,2024-03-26,Paid_Search,Mobile,North,25-34,2024-03,2024-03-26,,,,,,0,stage1,0,0,0,0
U004442,2024-01-15,Email,Tablet,West,35-44,2024-01,2024-01-15,2024-01-17,,,,,0,stage2,1,0,0,0
U004444,2024-01-14,Email,Mobile,North,55+,2024-01,2024-01-14,,,,,,0,stage1,0,0,0,0
U004445,2024-01-29,Paid_Search,Desktop,East,25-34,2024-01,2024-01-29,,,,,,0,stage1,0,0,0,0
U004449,2024-03-26,Referral,Mobile,South,25-34,2024-03,2024-03-26,2024-03-26,,,,,0,stage2,1,0,0,0
U004453,2024-02-23,Paid_Search,Desktop,Central,18-24,2024-02,2024-02-23,,,,,,0,stage1,0,0,0,0
U004454,2024-02-27,Paid_Search,Mobile,West,35-44,2024-02,2024-02-27,2024-02-28,,,,,0,stage2,1,0,0,0
U004455,2024-03-31,Paid_Search,Tablet,East,18-24,2024-03,2024-03-31,2024-04-01,2024-04-04,,,,0,stage3,1,1,0,0
U004457,2024-03-11,Social,Tablet,North,35-44,2024-03,2024-03-11,2024-03-11,,,,,0,stage2,1,0,0,0
U004458,2024-01-17,Referral,Mobile,East,35-44,2024-01,2024-01-17,2024-01-18,,,,,0,stage2,1,0,0,0
U004459,2024-03-29,Organic,Tablet,North,55+,2024-03,2024-03-29,,,,,,0,stage1,0,0,0,0
U004466,2024-02-18,Social,Mobile,East,18-24,2024-02,2024-02-18,,,,,,0,stage1,0,0,0,0
U004468,2024-01-21,Organic,Tablet,East,35-44,2024-01,2024-01-21,2024-01-22,,,,,0,stage2,1,0,0,0
U004469,2024-02-15,Social,Desktop,Central,35-44,2024-02,2024-02-15,2024-02-16,,,,,0,stage2,1,0,0,0
U004470,2024-01-20,Referral,Desktop,Central,18-24,2024-01,2024-01-20,2024-01-20,2024-01-21,,,,0,stage3,1,1,0,0
U004471,2024-03-11,Social,Tablet,East,45-54,2024-03,2024-03-11,,,,,,0,stage1,0,0,0,0
U004472,2024-01-29,Referral,Mobile,East,55+,2024-01,2024-01-29,,,,,,0,stage1,0,0,0,0
U004474,2024-02-07,Organic,Mobile,East,35-44,2024-02,2024-02-07,2024-02-08,2024-02-09,,,,0,stage3,1,1,0,0
U004475,2024-02-22,Email,Mobile,East,35-44,2024-02,2024-02-22,,,,,,0,stage1,0,0,0,0
U004477,2024-01-06,Referral,Desktop,South,45-54,2024-01,2024-01-06,2024-01-07,2024-01-09,,,,0,stage3,1,1,0,0
U004479,2024-02-03,Email,Desktop,East,18-24,2024-02,2024-02-03,2024-02-04,,,,,0,stage2,1,0,0,0
U004480,2024-03-29,Social,Mobile,Central,25-34,2024-03,2024-03-29,,,,,,0,stage1,0,0,0,0
U004483,2024-03-15,Email,Tablet,West,35-44,2024-03,2024-03-15,2024-03-15,2024-03-16,,,,0,stage3,1,1,0,0
U004484,2024-01-06,Referral,Desktop,West,25-34,2024-01,2024-01-06,2024-01-06,2024-01-09,2024-01-11,2024-01-14,,0,stage5,1,1,1,1
U004493,2024-03-19,Referral,Mobile,North,45-54,2024-03,2024-03-19,2024-03-19,,,,,0,stage2,1,0,0,0
U004494,2024-03-07,Organic,Mobile,North,35-44,2024-03,2024-03-07,,,,,,0,stage1,0,0,0,0
U004495,2024-02-28,Organic,Mobile,Central,25-34,2024-02,2024-02-28,,,,,,0,stage1,0,0,0,0
U004498,2024-03-14,Social,Mobile,South,55+,2024-03,2024-03-14,2024-03-14,2024-03-15,,,,0,stage3,1,1,0,0
U004499,2024-03-31,Organic,Mobile,South,25-34,2024-03,2024-03-31,2024-04-01,2024-04-03,2024-04-03,,,0,stage4,1,1,1,0
U004501,2024-02-11,Email,Mobile,South,35-44,2024-02,2024-02-11,,,,,,0,stage1,0,0,0,0
U004503,2024-02-16,Paid_Search,Desktop,East,25-34,2024-02,2024-02-16,,,,,,0,stage1,0,0,0,0
U004504,2024-02-14,Paid_Search,Mobile,East,35-44,2024-02,2024-02-14,2024-02-16,,,,,0,stage2,1,0,0,0
U004506,2024-01-30,Referral,Mobile,North,45-54,2024-01,2024-01-30,2024-01-30,,,,,0,stage2,1,0,0,0
U004507,2024-03-22,Paid_Search,Mobile,West,45-54,2024-03,2024-03-22,2024-03-24,2024-03-25,,,,0,stage3,1,1,0,0
U004510,2024-03-22,Referral,Mobile,South,25-34,2024-03,2024-03-22,2024-03-23,2024-03-24,,,,0,stage3,1,1,0,0
U004513,2024-02-11,Organic,Desktop,South,45-54,2024-02,2024-02-11,,,,,,0,stage1,0,0,0,0
U004515,2024-01-07,Organic,Desktop,Central,55+,2024-01,2024-01-07,,,,,,0,stage1,0,0,0,0
U004517,2024-02-07,Organic,Desktop,Central,45-54,2024-02,2024-02-07,2024-02-08,,,,,0,stage2,1,0,0,0
U004518,2024-03-22,Organic,Desktop,West,18-24,2024-03,2024-03-22,2024-03-22,,,,,0,stage2,1,0,0,0
U004519,2024-01-02,Paid_Search,Mobile,West,45-54,2024-01,2024-01-02,,,,,,0,stage1,0,0,0,0
U004521,2024-03-25,Paid_Search,Mobile,Central,35-44,2024-03,2024-03-25,,,,,,0,stage1,0,0,0,0
U004524,2024-03-16,Paid_Search,Desktop,Central,45-54,2024-03,2024-03-16,,,,,,0,stage1,0,0,0,0
U004528,2024-03-27,Organic,Tablet,West,25-34,2024-03,2024-03-27,2024-03-29,2024-03-30,,,,0,stage3,1,1,0,0
U004530,2024-01-11,Organic,Mobile,Central,18-24,2024-01,2024-01-11,2024-01-11,,,,,0,stage2,1,0,0,0
U004533,2024-01-30,Email,Desktop,North,55+,2024-01,2024-01-30,,,,,,0,stage1,0,0,0,0
U004534,2024-03-19,Paid_Search,Mobile,East,35-44,2024-03,2024-03-19,2024-03-19,2024-03-21,2024-03-23,2024-03-25,2024-03-26,1,Converted,1,1,1,1
U004536,2024-01-24,Referral,Mobile,East,18-24,2024-01,2024-01-24,,,,,,0,stage1,0,0,0,0
U004537,2024-03-24,Paid_Search,Desktop,West,55+,2024-03,2024-03-24,,,,,,0,stage1,0,0,0,0
U004538,2024-01-15,Referral,Mobile,East,18-24,2024-01,2024-01-15,,,,,,0,stage1,0,0,0,0
U004541,2024-02-19,Social,Mobile,East,18-24,2024-02,2024-02-19,,,,,,0,stage1,0,0,0,0
U004544,2024-01-06,Organic,Tablet,East,18-24,2024-01,2024-01-06,2024-01-06,2024-01-09,2024-01-10,2024-01-11,2024-01-13,1,Converted,1,1,1,1
U004546,2024-03-22,Referral,Tablet,North,55+,2024-03,2024-03-22,2024-03-24,2024-03-27,,,,0,stage3,1,1,0,0
U004550,2024-03-13,Email,Mobile,North,35-44,2024-03,2024-03-13,,,,,,0,stage1,0,0,0,0
U004551,2024-03-29,Referral,Mobile,South,25-34,2024-03,2024-03-29,,,,,,0,stage1,0,0,0,0
U004552,2024-03-30,Social,Desktop,South,55+,2024-03,2024-03-30,,,,,,0,stage1,0,0,0,0
U004553,2024-03-19,Email,Desktop,Central,45-54,2024-03,2024-03-19,2024-03-20,,,,,0,stage2,1,0,0,0
U004557,2024-02-11,Referral,Tablet,West,45-54,2024-02,2024-02-11,,,,,,0,stage1,0,0,0,0
U004560,2024-01-23,Paid_Search,Desktop,West,45-54,2024-01,2024-01-23,2024-01-23,2024-01-24,,,,0,stage3,1,1,0,0
U004561,2024-03-18,Paid_Search,Tablet,Central,25-34,2024-03,2024-03-18,,,,,,0,stage1,0,0,0,0
U004563,2024-01-02,Organic,Desktop,West,35-44,2024-01,2024-01-02,,,,,,0,stage1,0,0,0,0
U004565,2024-03-10,Paid_Search,Desktop,Central,18-24,2024-03,2024-03-10,,,,,,0,stage1,0,0,0,0
U004567,2024-02-14,Email,Mobile,West,25-34,2024-02,2024-02-14,2024-02-16,2024-02-18,,,,0,stage3,1,1,0,0
U004569,2024-02-17,Paid_Search,Desktop,West,35-44,2024-02,2024-02-17,,,,,,0,stage1,0,0,0,0
U004572,2024-01-11,Paid_Search,Mobile,East,45-54,2024-01,2024-01-11,2024-01-12,,,,,0,stage2,1,0,0,0
U004576,2024-02-27,Organic,Desktop,East,55+,2024-02,2024-02-27,,,,,,0,stage1,0,0,0,0
U004577,2024-01-07,Email,Desktop,North,35-44,2024-01,2024-01-07,,,,,,0,stage1,0,0,0,0
U004578,2024-01-01,Social,Mobile,East,25-34,2024-01,2024-01-01,,,,,,0,stage1,0,0,0,0
U004579,2024-02-09,Organic,Desktop,South,25-34,2024-02,2024-02-09,,,,,,0,stage1,0,0,0,0
U004580,2024-03-08,Organic,Mobile,North,35-44,2024-03,2024-03-08,2024-03-09,2024-03-12,,,,0,stage3,1,1,0,0
U004583,2024-02-15,Organic,Desktop,North,55+,2024-02,2024-02-15,2024-02-16,,,,,0,stage2,1,0,0,0
U004586,2024-01-31,Paid_Search,Desktop,West,45-54,2024-01,2024-01-31,2024-02-01,,,,,0,stage2,1,0,0,0
U004588,2024-01-18,Organic,Desktop,South,25-34,2024-01,2024-01-18,2024-01-20,2024-01-23,,,,0,stage3,1,1,0,0
U004592,2024-03-07,Organic,Desktop,South,55+,2024-03,2024-03-07,2024-03-09,,,,,0,stage2,1,0,0,0
U004595,2024-03-22,Referral,Desktop,East,25-34,2024-03,2024-03-22,2024-03-23,,,,,0,stage2,1,0,0,0
U004597,2024-03-10,Organic,Desktop,North,18-24,2024-03,2024-03-10,,,,,,0,stage1,0,0,0,0
U004600,2024-01-13,Social,Desktop,Central,35-44,2024-01,2024-01-13,,,,,,0,stage1,0,0,0,0
U004601,2024-03-15,Email,Mobile,West,35-44,2024-03,2024-03-15,,,,,,0,stage1,0,0,0,0
U004602,2024-03-15,Social,Desktop,Central,35-44,2024-03,2024-03-15,2024-03-17,2024-03-20,,,,0,stage3,1,1,0,0
U004603,2024-01-20,Paid_Search,Mobile,South,55+,2024-01,2024-01-20,2024-01-22,,,,,0,stage2,1,0,0,0
U004604,2024-02-19,Email,Mobile,East,45-54,2024-02,2024-02-19,,,,,,0,stage1,0,0,0,0
U004607,2024-02-12,Paid_Search,Mobile,Central,55+,2024-02,2024-02-12,2024-02-14,2024-02-16,,,,0,stage3,1,1,0,0
U004608,2024-03-21,Organic,Mobile,West,35-44,2024-03,2024-03-21,,,,,,0,stage1,0,0,0,0
U004610,2024-03-10,Paid_Search,Mobile,North,25-34,2024-03,2024-03-10,2024-03-12,,,,,0,stage2,1,0,0,0
U004614,2024-03-31,Organic,Desktop,North,18-24,2024-03,2024-03-31,2024-03-31,2024-04-01,,,,0,stage3,1,1,0,0
U004615,2024-02-05,Social,Desktop,West,45-54,2024-02,2024-02-05,2024-02-07,,,,,0,stage2,1,0,0,0
U004616,2024-03-13,Organic,Mobile,East,35-44,2024-03,2024-03-13,2024-03-14,2024-03-16,,,,0,stage3,1,1,0,0
U004618,2024-02-11,Paid_Search,Mobile,South,25-34,2024-02,2024-02-11,2024-02-11,,,,,0,stage2,1,0,0,0
U004619,2024-02-25,Social,Desktop,Central,18-24,2024-02,2024-02-25,2024-02-25,,,,,0,stage2,1,0,0,0
U004621,2024-02-18,Referral,Tablet,West,35-44,2024-02,2024-02-18,2024-02-20,,,,,0,stage2,1,0,0,0
U004628,2024-01-20,Paid_Search,Desktop,Central,45-54,2024-01,2024-01-20,2024-01-20,2024-01-21,2024-01-21,2024-01-25,2024-01-26,1,Converted,1,1,1,1
U004629,2024-03-20,Paid_Search,Desktop,East,35-44,2024-03,2024-03-20,2024-03-22,,,,,0,stage2,1,0,0,0
U004631,2024-02-05,Organic,Mobile,South,35-44,2024-02,2024-02-05,2024-02-06,,,,,0,stage2,1,0,0,0
U004633,2024-03-28,Paid_Search,Mobile,West,25-34,2024-03,2024-03-28,2024-03-28,,,,,0,stage2,1,0,0,0
U004635,2024-01-08,Referral,Desktop,North,18-24,2024-01,2024-01-08,,,,,,0,stage1,0,0,0,0
U004636,2024-01-31,Referral,Mobile,South,35-44,2024-01,2024-01-31,,,,,,0,stage1,0,0,0,0
U004637,2024-02-26,Organic,Desktop,West,55+,2024-02,2024-02-26,,,,,,0,stage1,0,0,0,0
U004638,2024-02-02,Organic,Desktop,West,35-44,2024-02,2024-02-02,,,,,,0,stage1,0,0,0,0
U004640,2024-03-19,Organic,Desktop,North,18-24,2024-03,2024-03-19,2024-03-19,2024-03-20,,,,0,stage3,1,1,0,0
U004641,2024-02-03,Social,Desktop,South,35-44,2024-02,2024-02-03,2024-02-03,2024-02-05,,,,0,stage3,1,1,0,0
U004643,2024-01-20,Email,Mobile,South,45-54,2024-01,2024-01-20,2024-01-20,2024-01-22,,,,0,stage3,1,1,0,0
U004646,2024-03-05,Social,Desktop,East,18-24,2024-03,2024-03-05,,,,,,0,stage1,0,0,0,0
U004647,2024-01-12,Email,Mobile,West,45-54,2024-01,2024-01-12,2024-01-12,2024-01-14,,,,0,stage3,1,1,0,0
U004649,2024-01-25,Referral,Mobile,South,55+,2024-01,2024-01-25,2024-01-25,2024-01-28,2024-01-28,2024-01-30,2024-01-30,1,Converted,1,1,1,1
U004651,2024-01-24,Organic,Desktop,South,25-34,2024-01,2024-01-24,,,,,,0,stage1,0,0,0,0
U004652,2024-02-07,Paid_Search,Desktop,East,35-44,2024-02,2024-02-07,,,,,,0,stage1,0,0,0,0
U004653,2024-03-12,Referral,Desktop,West,55+,2024-03,2024-03-12,2024-03-14,2024-03-16,2024-03-17,2024-03-19,2024-03-21,1,Converted,1,1,1,1
U004656,2024-01-26,Organic,Desktop,North,25-34,2024-01,2024-01-26,2024-01-28,,,,,0,stage2,1,0,0,0
U004657,2024-01-04,Social,Desktop,South,18-24,2024-01,2024-01-04,2024-01-06,,,,,0,stage2,1,0,0,0
U004658,2024-02-25,Social,Tablet,North,35-44,2024-02,2024-02-25,,,,,,0,stage1,0,0,0,0
U004659,2024-02-19,Referral,Desktop,West,25-34,2024-02,2024-02-19,2024-02-20,2024-02-21,2024-02-23,2024-02-24,2024-02-26,1,Converted,1,1,1,1
U004660,2024-01-26,Paid_Search,Desktop,Central,45-54,2024-01,2024-01-26,2024-01-26,2024-01-29,2024-01-31,,,0,stage4,1,1,1,0
U004664,2024-02-17,Paid_Search,Mobile,East,35-44,2024-02,2024-02-17,,,,,,0,stage1,0,0,0,0
U004667,2024-01-28,Referral,Desktop,North,35-44,2024-01,2024-01-28,2024-01-28,2024-01-30,,,,0,stage3,1,1,0,0
U004669,2024-02-24,Paid_Search,Desktop,South,18-24,2024-02,2024-02-24,2024-02-26,2024-02-27,,,,0,stage3,1,1,0,0
U004671,2024-01-29,Organic,Mobile,South,25-34,2024-01,2024-01-29,2024-01-30,2024-01-31,,,,0,stage3,1,1,0,0
U004673,2024-01-29,Organic,Desktop,West,25-34,2024-01,2024-01-29,,,,,,0,stage1,0,0,0,0
U004675,2024-01-11,Paid_Search,Mobile,West,25-34,2024-01,2024-01-11,2024-01-11,2024-01-13,2024-01-14,2024-01-15,,0,stage5,1,1,1,1
U004681,2024-03-15,Organic,Mobile,North,35-44,2024-03,2024-03-15,,,,,,0,stage1,0,0,0,0
U004683,2024-02-15,Paid_Search,Mobile,East,45-54,2024-02,2024-02-15,2024-02-15,2024-02-18,2024-02-19,,,0,stage4,1,1,1,0
U004685,2024-01-27,Organic,Desktop,East,18-24,2024-01,2024-01-27,2024-01-28,,,,,0,stage2,1,0,0,0
U004689,2024-02-13,Organic,Mobile,North,55+,2024-02,2024-02-13,,,,,,0,stage1,0,0,0,0
U004690,2024-01-17,Referral,Desktop,South,35-44,2024-01,2024-01-17,2024-01-18,2024-01-19,,,,0,stage3,1,1,0,0
U004691,2024-03-27,Organic,Mobile,West,35-44,2024-03,2024-03-27,2024-03-27,2024-03-30,2024-03-31,,,0,stage4,1,1,1,0
U004692,2024-02-01,Referral,Mobile,Central,55+,2024-02,2024-02-01,2024-02-01,,,,,0,stage2,1,0,0,0
U004696,2024-03-10,Organic,Mobile,Central,55+,2024-03,2024-03-10,,,,,,0,stage1,0,0,0,0
U004699,2024-01-28,Referral,Mobile,Central,35-44,2024-01,2024-01-28,,,,,,0,stage1,0,0,0,0
U004700,2024-02-01,Email,Desktop,North,18-24,2024-02,2024-02-01,,,,,,0,stage1,0,0,0,0
U004701,2024-03-05,Paid_Search,Mobile,West,25-34,2024-03,2024-03-05,,,,,,0,stage1,0,0,0,0
U004703,2024-02-29,Organic,Mobile,East,35-44,2024-02,2024-02-29,,,,,,0,stage1,0,0,0,0
U004705,2024-01-08,Organic,Mobile,Central,55+,2024-01,2024-01-08,2024-01-08,,,,,0,stage2,1,0,0,0
U004706,2024-01-14,Social,Tablet,East,35-44,2024-01,2024-01-14,2024-01-14,2024-01-16,,,,0,stage3,1,1,0,0
U004710,2024-03-24,Social,Tablet,Central,45-54,2024-03,2024-03-24,,,,,,0,stage1,0,0,0,0
U004711,2024-02-09,Paid_Search,Mobile,West,18-24,2024-02,2024-02-09,2024-02-10,,,,,0,stage2,1,0,0,0
U004713,2024-01-25,Organic,Desktop,West,25-34,2024-01,2024-01-25,2024-01-25,2024-01-28,2024-01-30,2024-02-03,2024-02-04,1,Converted,1,1,1,1
U004714,2024-02-21,Paid_Search,Desktop,South,25-34,2024-02,2024-02-21,2024-02-22,,,,,0,stage2,1,0,0,0
U004719,2024-03-21,Email,Desktop,West,18-24,2024-03,2024-03-21,2024-03-22,,,,,0,stage2,1,0,0,0
U004723,2024-02-04,Organic,Tablet,South,55+,2024-02,2024-02-04,2024-02-05,2024-02-08,2024-02-09,,,0,stage4,1,1,1,0
U004731,2024-02-10,Paid_Search,Mobile,Central,45-54,2024-02,2024-02-10,2024-02-12,,,,,0,stage2,1,0,0,0
U004732,2024-01-15,Organic,Mobile,Central,45-54,2024-01,2024-01-15,2024-01-16,,,,,0,stage2,1,0,0,0
U004733,2024-03-08,Referral,Mobile,North,35-44,2024-03,2024-03-08,2024-03-09,2024-03-12,2024-03-13,2024-03-16,2024-03-17,1,Converted,1,1,1,1
U004734,2024-03-23,Paid_Search,Mobile,South,45-54,2024-03,2024-03-23,2024-03-23,,,,,0,stage2,1,0,0,0
U004735,2024-01-08,Email,Desktop,West,25-34,2024-01,2024-01-08,2024-01-10,,,,,0,stage2,1,0,0,0
U004736,2024-01-12,Referral,Mobile,East,55+,2024-01,2024-01-12,2024-01-12,2024-01-14,2024-01-15,,,0,stage4,1,1,1,0
U004739,2024-03-29,Paid_Search,Tablet,East,25-34,2024-03,2024-03-29,2024-03-30,2024-04-01,,,,0,stage3,1,1,0,0
U004740,2024-03-30,Organic,Mobile,Central,35-44,2024-03,2024-03-30,,,,,,0,stage1,0,0,0,0
U004741,2024-01-15,Organic,Mobile,South,45-54,2024-01,2024-01-15,2024-01-17,2024-01-18,,,,0,stage3,1,1,0,0
U004742,2024-03-04,Paid_Search,Desktop,South,25-34,2024-03,2024-03-04,,,,,,0,stage1,0,0,0,0
U004743,2024-03-01,Paid_Search,Mobile,North,45-54,2024-03,2024-03-01,,,,,,0,stage1,0,0,0,0
U004746,2024-01-30,Organic,Tablet,Central,35-44,2024-01,2024-01-30,2024-01-31,2024-02-01,2024-02-01,2024-02-04,2024-02-04,1,Converted,1,1,1,1
U004753,2024-03-22,Paid_Search,Desktop,South,18-24,2024-03,2024-03-22,2024-03-23,2024-03-26,,,,0,stage3,1,1,0,0
U004755,2024-03-23,Email,Desktop,South,45-54,2024-03,2024-03-23,2024-03-25,2024-03-26,2024-03-27,2024-03-28,2024-03-30,1,Converted,1,1,1,1
