seller_id,first_active_month,last_active_month,seller_vintage,primary_category
4736e9d642ef4257cd7622516931eb51,2017-11,2018-08,7,air_conditioning
47efca563408aae19bb7206c2d969ea9,2018-01,2018-08,7,auto
48162d548f5b1b11b9d29d1e01f75a61,2017-01,2018-08,19,garden_tools
4830e40640734fc1c52cd21127c341d4,2017-07,2018-08,14,housewares
48436dade18ac8b2bce089ec2a041202,2017-03,2018-08,15,cool_stuff
4869f7a5dfa277a7dca6462dcf3b52b2,2017-03,2018-08,17,watches_gifts
48efc9d94a9834137efd9ea76b065a38,2017-01,2017-01,1,fashion_bags_accessories
48fb026ed7455a42f5d3e9390ed5088e,2017-05,2017-12,5,auto
49067458c68f7701fd334ce326accbe0,2017-09,2018-08,8,costruction_tools_garden
4917cee8d902e13428c3ec4b1ca6f315,2017-05,2018-08,14,home_appliances_2
4978a02ea9c8be7a9b5480680f40334e,2018-03,2018-08,6,construction_tools_construction
4992e76a42cb3aad7a7047e0d3d7e729,2017-05,2018-08,16,housewares
49e7217cfe4e427191c378ec626d8737,2017-05,2018-05,7,housewares
4a1f694197d05fe70026b016a7316b41,2018-02,2018-08,5,furniture_decor
4a3ca9315b744ce9f8e9374361493884,2017-01,2018-08,20,bed_bath_table
4a3ccda38b2129705f3fb522db62ca31,2017-09,2018-08,12,construction_tools_safety
4aba391bc3b88717ce08eb11e44937b2,2017-02,2018-08,16,sports_leisure
4b0fdb526525f9890eb145bf1534640e,2018-02,2018-08,7,bed_bath_table
4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-03,2018-07,12,computers_accessories
4b9750c8ad28220fe6702d4ecb7c898f,2017-10,2018-08,11,baby
4ba52dfeba874da5b9ee7b17c7494f04,2017-07,2017-10,4,books_technical
4be6b962d83299498bae2190f95d6566,2018-03,2018-08,4,small_appliances
4bf2f4ee540798a61f9636d12cd9cc80,2017-03,2018-08,10,fashion_underwear_beach
4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-03,2018-08,6,housewares
4c03b9dd4c11ee2cb35c96c49efc9420,2017-05,2017-10,6,toys
4c18691b6037662be2df78a765d98ab5,2018-02,2018-08,7,housewares
4c2b230173bb36f9b240f2b8ac11786e,2017-02,2018-08,17,sports_leisure
4c498c7345e89aebad651544829beca0,2017-12,2018-08,9,health_beauty
4c8b8048e33af2bf94f2eb547746a916,2017-08,2018-08,7,bed_bath_table
4d6d651bd7684af3fffabd5f08d12e5a,2017-04,2018-08,17,sports_leisure
4da0e408c99d2fdc2126dc9fce518060,2017-01,2018-08,17,sports_leisure
4de6e4ba574aa9dfdc824bc44dc47fdd,2018-01,2018-07,6,health_beauty
4e06067cc08b3f41d837768d392c3ee3,2017-07,2018-08,10,perfumery
4e17c65a516f69d023a2ae78b84f28d6,2017-03,2018-08,16,health_beauty
4e5725ba188db8252977a4f0227bd462,2018-02,2018-05,4,computers_accessories
4e7c18b98d84e05cbae3ff0ff03846c2,2017-02,2018-07,17,small_appliances
4e922959ae960d389249c378d1c939f5,2017-01,2018-08,20,computers_accessories
4ebdc7e6cd6102a022dadc49156d4ea8,2017-02,2018-07,16,furniture_decor
5011f0d93373a4c5753adf58ca77af8d,2017-08,2018-05,5,food_drink
503c1de08ae81a2d86f17951b204db55,2017-06,2018-07,12,baby
5058e8c1e82653974541e83690655b4a,2017-10,2018-08,11,office_furniture
5075aaa8404020ae6aa8bf4792099b41,2017-03,2018-01,8,drinks
508808d438fe2ff972ed13bb8f4a82e2,2018-08,2018-08,1,housewares
50c9975695009e5e6473912e83a6d1da,2017-02,2018-07,16,sports_leisure
512d298ac2a96d1931b6bd30aa21f61d,2018-01,2018-08,6,musical_instruments
5160d23075764e18e07c1f4a87fad743,2017-08,2017-12,5,toys
516e7738bd8f735ac19a010ee5450d8d,2018-05,2018-08,4,health_beauty
51702dc2a3e106c76dbff722b5bf0726,2017-02,2018-04,8,furniture_decor
51e4e89242cbb846c2deff3dc015650e,2018-04,2018-08,5,garden_tools
520b493b57809f446cb0a233bb3e25c7,2017-04,2017-12,9,housewares
522620dcb18a6b31cd7bdf73665113a9,2017-01,2018-08,19,consoles_games
52562a9f449c3dc3d53f5f5b9ed74903,2017-04,2018-04,10,sports_leisure
525e75a6fb1454a2325ab1734bcec221,2017-04,2017-10,5,auto
527801b552d0077ffd170872eb49683b,2017-10,2018-08,11,books_general_interest
52d76513f0c4d97f3b99570e2c94ee31,2017-07,2018-08,10,industry_commerce_and_business
52f0fe436a347ddad7ed5f9aa4e27eaa,2018-01,2018-05,5,computers_accessories
52f9db5cfb423382a2fa5c9e39303202,2017-11,2018-08,9,home_appliances
530ec6109d11eaaf87999465c6afee01,2017-05,2018-08,14,sports_leisure
53243585a1d6dc2643021fd1853d8905,2017-08,2018-08,12,telephony
5343d0649eca2a983820bfe93fc4d17e,2017-12,2018-07,8,furniture_decor
537eb890efff034a88679788b647c564,2017-07,2018-08,14,furniture_decor
53d00c40e32aeb924a84ce72b1af869d,2018-01,2018-08,5,bed_bath_table
53e4c6e0f4312d4d2107a8c9cddf45cd,2017-02,2018-08,19,housewares
54065e9aef7e9e9c2dc23b7594db021a,2017-03,2018-03,5,cool_stuff
542917da124346b47ea1ac79a93ce454,2017-03,2017-08,5,health_beauty
54583ab379489add547fe47b628db589,2018-07,2018-08,2,baby
54965bbe3e4f07ae045b90b0b8541f52,2017-10,2018-07,5,bed_bath_table
54a1852d1b8f10312c55e906355666ee,2017-01,2018-08,20,sports_leisure
54c04bdb5ec46762f8f08c7e8f86ed4a,2018-02,2018-08,7,sports_leisure
557f22c76691849db52d2abccf0015d0,2017-05,2017-09,4,computers_accessories
55a5b51f93f2b70ea513f5a047b0262a,2017-04,2017-10,7,sports_leisure
55bb6fe5bebe5012e2d7d9928e1128ff,2018-01,2018-07,6,stationery
55d3daac7c404d59e51c2aa2f4dc5a23,2017-05,2018-08,13,signaling_and_security
55f7a3319d80f7fdf078b8f03e6725fe,2018-07,2018-08,2,auto
562f8cfc51f265411f487d07e9c40e7f,2017-10,2018-05,8,cool_stuff
562fc2f2c2863ab7e79a9e4388a58a14,2018-01,2018-08,8,telephony
5656537e588803a555b8eb41f07a944b,2017-05,2018-08,16,electronics
56642bcb79900e777d68e91915cb4267,2017-01,2018-07,15,health_beauty
5670f4db5b62c43d542e1b2d56b0cf7c,2018-04,2018-08,5,perfumery
575df70bde3f9f2b30bf8d2e9910d725,2017-01,2018-08,12,furniture_decor
57c764b4a836300be881e2ff86e449f9,2017-02,2018-08,14,housewares
57e632711dec9ec14ca7546769483e7e,2017-02,2018-08,19,health_beauty
582d4f8675b945722eda7c0cb61ba4c7,2017-01,2018-08,19,electronics
5882820ef11c4c068eea0677a7a879b4,2017-04,2018-07,8,furniture_decor
58f1a6197ed863543e0136bdedb3fce2,2018-05,2018-08,4,watches_gifts
59417c56835dd8e2e72f91f809cd4092,2017-01,2017-10,8,small_appliances
594f9aaa48e5bf431f011ddc5669b0d5,2018-04,2018-08,5,stationery
596849622429351f47b32e6cae1055ff,2018-06,2018-08,3,telephony
59b22a78efb79a4797979612b885db36,2017-07,2018-08,14,housewares
59cea8e446d3834393058e7e0666b6fb,2018-06,2018-08,3,computers_accessories
59fb871bf6f4522a87ba567b42dafecf,2017-01,2018-04,15,health_beauty
5a05a16bb50629ee31afab8a6d4c2674,2018-03,2018-07,5,housewares
5a413ade68e8f8d93071a7f52a64cb9e,2018-08,2018-08,1,health_beauty
5a425cc503b39b262a847fd6212bf53b,2018-04,2018-08,5,toys
5a6a02f419701fc8c605af71d4fc57a4,2018-05,2018-08,4,books_general_interest
5a8e7d5003a1f221f9e1d6e411de7c23,2017-01,2018-08,20,furniture_decor
5a93f3ab0ef4c84ed5e1b5dbf23978bc,2017-05,2018-03,11,baby
5ab05b6d86d417796c69ffd6774ec832,2017-01,2018-08,9,health_beauty
5abb8ea023c77787f2c15da891c8d384,2017-02,2017-12,7,cine_photo
5b07547f10dd980738a1a27f685af669,2018-08,2018-08,1,health_beauty
5b0cc932433fa5184b5b94bfe6bcc256,2018-06,2018-08,3,furniture_bedroom
5b179e9e8cc7ab6fd113a46ca584da81,2017-02,2017-09,7,housewares
5b2e94f2c22b39ccc24d34ad0f669672,2018-05,2018-08,4,auto
5b33b527da3c5b969cc99dc435cad09a,2017-01,2018-08,8,electronics
5b51032eddd242adc84c38acab88f23d,2017-10,2018-06,7,furniture_decor
5b581417df4480f632484ba681e53944,2017-07,2018-02,7,toys
5b664594895aefb418afaee6d40a9a23,2017-01,2018-08,11,construction_tools_construction
5b67882648febfb6e1225e6ad7164f6b,2017-07,2018-08,13,sports_leisure
5b8154610ebb21fb90eb587365e673df,2017-07,2018-07,13,computers_accessories
5b85809efd0d0e4dea1a9544e1280ed9,2018-05,2018-08,4,health_beauty
5b925e1d006e9476d738aa200751b73b,2017-10,2018-08,10,sports_leisure
5bc24d989e71e93c33e50a7782431b0e,2018-05,2018-08,4,auto
5bc55dbe2f12b6af6d83ed46023e0dc8,2018-02,2018-08,6,sports_leisure
5bffbafbb22daf6d3bfc216a46db8708,2017-02,2017-06,5,computers_accessories
5c243662ce92d84573bfaff24c3e3700,2017-01,2018-02,14,health_beauty
5c6d4016c2a288f074fa0848a2b653d2,2017-09,2018-08,12,computers_accessories
5c853bb56f70f4d14218944bae111d7a,2017-02,2018-08,6,furniture_decor
5cbbd5a299cab112b7bf23862255e43e,2017-09,2018-08,12,housewares
5cf13accae3222c70a9cac40818ae839,2017-01,2018-08,19,pet_shop
5d0363b33554b373851fc1622e4d5f3c,2017-11,2018-08,10,auto
5d3bb11474a06bdc23fb9e89f1164ee0,2017-07,2018-08,11,furniture_decor
5d9dc90a686a8fddacffab6bab5653a3,2017-10,2018-08,9,sports_leisure
5dceca129747e92ff8ef7a997dc4f8ca,2017-01,2018-06,18,luggage_accessories
5debea795b07621e1f90532e18f96145,2017-10,2018-08,11,health_beauty
5ef131ac72773e5b3f6c0d63cf424657,2018-07,2018-08,2,toys
5f1dc28029d2c244352a68107ec2b542,2017-01,2018-06,15,health_beauty
5f2684dab12e59f83bef73ae57724e45,2017-01,2018-08,18,toys
5f26c1408a65b42a7224cd463bdf3292,2018-06,2018-08,3,health_beauty
5f3ae9136c875522250f8184f253413a,2018-01,2018-08,8,books_technical
5f5b43b2bffa8656e4bc6efeb13cc649,2017-11,2018-06,6,stationery
5f67c6082caacb26e431a7b17940cece,2018-02,2018-08,4,computers_accessories
602044f2c16190c2c6e45eb35c2e21cb,2017-10,2018-08,10,bed_bath_table
6039e27294dc75811c0d8a39069f52c0,2017-02,2018-08,19,electronics
60562ab00b8054280520d390c8c0045c,2017-10,2018-08,10,auto
6061155addc1e54b4cfb51c1c2a32ad8,2018-06,2018-08,3,pet_shop
609e1a9a6c2539919b8205cf7c4e6ff0,2018-01,2018-08,8,bed_bath_table
610f72e407cdd7caaa2f8167b0163fd8,2018-04,2018-08,5,bed_bath_table
612170e34b97004b3ba37eae81836b4c,2018-06,2018-08,3,watches_gifts
615005a3ef192c00c6f0e977cee3d2bc,2017-08,2017-12,4,sports_leisure
620c87c171fb2a6dd6e8bb4dec959fc6,2017-01,2018-08,20,health_beauty
624f4ece8da4aafb77699233d480f8ef,2017-02,2018-08,17,furniture_decor
6288c69c4ce638e59925e59193f98b16,2017-03,2018-08,11,toys
62c50c1af4dfdc4149d25c5222043d39,2017-01,2017-09,5,fixed_telephony
6338ea67c41078a46ad99cc009654956,2017-02,2018-08,17,auto
634964b17796e64304cadf1ad3050fb7,2017-11,2018-08,10,watches_gifts
638cba8be1fb599bbb76fd6948351eb3,2017-05,2017-09,4,sports_leisure
63a79f5a7eb5cb48a7e5787b141c7993,2018-04,2018-07,4,toys
63b464dbf392c7b80d12d932fa7cafed,2017-02,2018-01,10,furniture_decor
640e21a7d01df7614a3b4923e990d40c,2018-03,2018-08,6,bed_bath_table
6426d21aca402a131fc0a5d0960a3c90,2017-05,2017-10,6,bed_bath_table
643214e62b870443ccbe55ab29a4dccf,2017-09,2018-08,12,fashion_bags_accessories
6481e96574816ead57975da2c0f6d80d,2017-12,2018-07,7,signaling_and_security
655220df33262c7e0c4949a147366f94,2018-01,2018-05,5,luggage_accessories
6560211a19b47992c3666cc44a7e94c0,2017-02,2018-08,19,watches_gifts
659e8466eb3ff1b0e8740d74fb7bbedd,2017-05,2018-05,8,health_beauty
65b081a070633e057c462abdd6fb9dd8,2017-10,2018-05,8,perfumery
65febd49fd28ec955651299159b1f527,2018-04,2018-08,5,housewares
66922902710d126a0e7d26b0e3805106,2017-05,2018-08,16,pet_shop
669ae81880e08f269a64487cfb287169,2017-01,2018-08,20,sports_leisure
66dc1b1632bd6a3e508510c5b3492107,2017-07,2018-08,11,sports_leisure
66e0557ecc2b4dbea057e93f215f68d8,2017-05,2018-02,10,consoles_games
670a9dda115b5a88b18cfadee8de2332,2017-08,2018-08,6,fashion_bags_accessories
670c26e0f1bf8d0576271d5cfaec6d2b,2017-11,2018-08,10,sports_leisure
671585f5a2af58b6e276bc01003c0d2b,2018-07,2018-08,2,housewares
67883baaae6134ee81b271a542613728,2018-07,2018-08,2,watches_gifts
679769a98cfcc6da877c8486ff1c13f3,2017-03,2018-08,11,health_beauty
67bf6941ba2f1fa1d02c375766bc3e53,2017-09,2018-08,11,office_furniture
6806dad1da97bfb5a9038eac6881f706,2017-12,2018-08,6,auto
681fce914360217db47784ae28905a96,2017-10,2018-07,8,perfumery
6860153b69cc696d5dcfe1cdaaafcf62,2017-11,2018-08,9,construction_tools_construction
688756f717c462a206ad854c5027a64a,2018-04,2018-08,5,housewares
68f86ba270525243e68ae74044f992b9,2017-08,2018-08,9,health_beauty
6973a06f484aacf400ece213dbf3d946,2018-01,2018-07,6,computers_accessories
6a0cbc8af2e8abd1bdfb777943d174c6,2017-05,2018-07,12,sports_leisure
6a38087bc8ad4f89ff453561005f6dea,2018-05,2018-08,4,computers_accessories
6a51fc556dab5f766ced6fbc860bc613,2017-04,2018-08,14,air_conditioning
6a8a889bde935bafa76d7848782dfaf9,2018-03,2018-06,4,small_appliances
6a8b085f816a1f75f92dbac6eb545f8f,2017-07,2018-08,14,auto
6aa3928696eab49a19a466e665a649fd,2018-03,2018-08,5,health_beauty
6b15924333bd1a741595fe981ea04822,2017-02,2017-07,6,health_beauty
6b243f80ed07b10f0e8aa0f21a205f3c,2017-07,2018-08,14,sports_leisure
6b333a05bf188ef3e1f1662a86bd9855,2018-01,2018-08,6,auto
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,2018-03,2018-08,6,sports_leisure
6b536a23086fba0d58c08d68814397f6,2017-10,2018-07,8,sports_leisure
6b90f847357d8981edd79a1eb1bf0acb,2018-06,2018-08,3,health_beauty
6b9b80d53ba3676eafe60268a810b5a1,2017-02,2017-08,6,sports_leisure
6bb0724edf0b62fb91ac404873a97241,2017-02,2018-04,10,electronics
6bbcb8924baf70b7fe2fe2097e8cd407,2017-11,2018-08,7,party_supplies
6c12e40690c335dbc2f68a4134d30dc1,2017-02,2018-08,10,sports_leisure
6c177e38df6d3f34182b1f1d427231bf,2017-02,2018-08,16,telephony
6c7d50c24b3ccd2fd83b44d8bb34e073,2017-07,2018-08,13,furniture_decor
6cd68b3ed6d59aaa9fece558ad360c0a,2017-01,2018-04,16,luggage_accessories
6d22a1fcebb6dd08c9cd90b92a93e8d0,2017-08,2018-01,6,health_beauty
6d66611d7c44cc30ce351abc49a68421,2017-02,2018-08,18,musical_instruments
6d803cb79cc31c41c4c789a75933b3c7,2017-07,2018-06,12,sports_leisure
6d988d6174a2c27441597174f8905515,2017-04,2018-08,10,housewares
6ddc28b61be28373b4503a1f61cf98a9,2018-06,2018-08,3,toys
6df688df543f90e9b38f4319e75a9d88,2017-02,2017-11,10,health_beauty
6e386f64c84e482f0b9abf960797ee1b,2018-03,2018-08,6,health_beauty
6e864f5c4669eff3d98140a07cc50202,2017-08,2018-05,7,books_general_interest
6eb94e1466490d327a09abf8f3552a50,2018-04,2018-08,4,health_beauty
6ec1a01e866584bb679eb9b098345919,2017-07,2018-08,13,health_beauty
6edacfd9f9074789dad6d62ba7950b9c,2017-01,2018-08,20,furniture_decor
6f229cc508fc6915ed5c499efd93baa4,2017-08,2018-08,6,sports_leisure
6f892e20a171e98efe17fdb971ff319b,2017-07,2017-12,6,telephony
6fc26fe110feebd80a433e1f012a84f9,2017-01,2018-08,17,furniture_decor
6fd52c528dcb38be2eea044946b811f8,2017-08,2018-08,13,bed_bath_table
7008613ea464bad5cb9b83456e1e6a8f,2017-01,2018-08,19,sports_leisure
701938c450705b8ae65fc923b70f35c7,2017-01,2018-04,15,furniture_living_room
7040e82f899a04d1b434b795a43b4617,2017-09,2018-08,12,audio
70849ca4f400aaabb62cb7462a6f1428,2017-12,2018-08,7,musical_instruments
709e16e2b25c7474d980076c6bfc4806,2017-10,2018-08,11,health_beauty
70a12e78e608ac31179aea7f8422044b,2017-01,2018-08,19,computers_accessories
70c27847eca8195c983ed7e798c56743,2018-04,2018-08,5,pet_shop
70eea00b476a314817cefde4aad4f89a,2017-02,2018-08,19,sports_leisure
71039d19d4303bf9054d69e9a9236699,2017-10,2018-08,10,toys
710e3548e02bc1d2831dfc4f1b5b14d4,2017-01,2018-08,19,furniture_decor
712e6ed8aa4aa1fa65dab41fed5737e4,2017-02,2018-05,14,auto
7139dc5186aa238b006e066d8fbab2e4,2018-01,2018-08,8,furniture_decor
7142540dd4c91e2237acb7e911c4eba2,2017-03,2018-08,18,auto
715bbd5ba4e6b74cb0d2f29eb45058b0,2017-09,2018-08,12,watches_gifts
7178f9f4dd81dcef02f62acdf8151e01,2017-03,2018-08,18,health_beauty
718539d38d07dd351c76db862760e2e2,2017-04,2018-02,8,pet_shop
7202e2ba20579a9bd1acb29e61fe71f6,2017-07,2018-08,14,telephony
7238a95bb63ef7e498389fb863b834a1,2018-04,2018-08,5,baby
723cd880edaacdb998898b67c8f9da30,2018-03,2018-08,5,bed_bath_table
725c32fa80c2faacc4fc88450d27314e,2017-01,2018-08,20,toys
7299e27ed73d2ad986de7f7c77d919fa,2017-03,2018-08,18,consoles_games
729b2d09b2a0bdab221076327f13d050,2017-11,2018-08,9,health_beauty
729f06993dac8e860d4f02d7088ca48a,2017-03,2018-08,18,housewares
72bc2cce903c872fe376a8faaa81d237,2017-09,2018-08,8,books_technical
72c5da29406b4234927b81855e7b64f6,2018-04,2018-08,5,construction_tools_construction
730937bf88cb151eb2eb849f642fc213,2018-04,2018-08,4,sports_leisure
7357b52d27cbaa90f81a96cbc1279396,2018-05,2018-08,4,housewares
73a63f72308aa20a46f4b1632018f196,2017-03,2018-08,13,garden_tools
744dac408745240a2c2528fb1b6028f3,2017-04,2018-08,16,watches_gifts
750303a20e9c56b2a6bc45cdce0b897d,2017-09,2018-08,12,sports_leisure
751bdc4d83a466c7206cd42e8f426b03,2017-05,2018-07,14,sports_leisure
7586919161935337bf6b6d7ff5779648,2017-06,2018-03,6,sports_leisure
75d34ebb1bd0bd7dde40dd507b8169c3,2017-01,2018-02,13,telephony
75fbb52eda0cbc24f479d3b2fbfa8d3e,2017-01,2018-06,17,dvds_blu_ray
7681ef142fd2c19048da7430856b5588,2018-02,2018-08,7,computers
768a86e36ad6aae3d03ee3c6433d61df,2018-06,2018-08,3,toys
768de2a4fc06aacecb9a586ccc30746a,2017-08,2018-05,7,cool_stuff
76d5af76d0271110f9af36c92573f765,2017-01,2018-08,20,sports_leisure
76d64c4aca3a7baf218bf93ef7fa768d,2017-05,2018-08,14,toys
76ea5315acb3f5f7ade3cd261faf922a,2018-05,2018-08,4,auto
7722b1df1b0e383e000397b2c11e3e19,2017-01,2018-08,20,housewares
77530e9772f57a62c906e1c21538ab82,2017-01,2018-08,20,furniture_decor
77a515caa36327151d1cc6c32a9f00e1,2018-02,2018-08,6,stationery
77e4abfd739aed9c46480f90f81c0eb4,2018-01,2018-08,8,stationery
77fccaae319668a8ab6cd0fd16aec48c,2018-05,2018-07,2,sports_leisure
784ba75dd9d20200c4caed3d7a77141a,2017-03,2017-12,9,stationery
788e857f317e53de488d393e65a80f45,2018-05,2018-08,3,stationery
78c99c6dff4eeae5be99bf635ed21e3f,2017-02,2017-08,7,sports_leisure
7901646fdd36a55f564ffaf2dbccaaf7,2017-03,2018-08,12,garden_tools
79ebd9a61bac3eaf882805ed4ecfa12a,2017-10,2018-08,11,furniture_decor
79ed755314cfe6df0daef2c6cd3022cd,2017-02,2018-08,9,garden_tools
7a241947449cc45dbfda4f9d0798d9d0,2017-03,2018-08,17,housewares
7a2d2949aea47fab95fd98d6c9f618b1,2017-02,2018-06,9,pet_shop
7a425d299613df3e613bcf9d2eaf5c49,2017-11,2018-08,7,perfumery
7a67c85e85bb2ce8582c35f2203ad736,2017-01,2018-08,20,cool_stuff
7aa4334be125fcdd2ba64b3180029f14,2017-02,2017-12,11,toys
7ad32824caee82087b3e2e5f33b1bf32,2018-01,2018-08,8,bed_bath_table
7ade73f1b9b4e965f9009a4c3a7e2c15,2018-04,2018-08,5,computers_accessories
7b07b3c7487f0ea825fc6df75abd658b,2017-01,2018-08,19,sports_leisure
7b0df942f46435babab05d49b744b2c4,2017-02,2018-06,14,musical_instruments
7b1222c3624aa89b9558b50a2594188c,2017-02,2018-06,11,toys
7b7f91e98f8c6def45a1407923304402,2018-04,2018-07,4,housewares
7bac63f6603d382cc8d0832eb6c100a8,2017-11,2018-08,7,sports_leisure
7c1fea10b5b006671d608b1d7c446ec4,2017-10,2018-06,7,telephony
7c4618c82226628831613e95e9c22f44,2017-12,2018-08,7,sports_leisure
7c5b05cbdb5542049f38d90d7815b97d,2018-04,2018-07,4,books_imported
7c67e1448b00f6e969d365cea6b010ab,2017-01,2018-08,20,office_furniture
7d13fca15225358621be4086e1eb0964,2018-02,2018-08,7,watches_gifts
7d456afc660226829370f3173d14520c,2017-04,2018-08,14,bed_bath_table
7d76b645482be4a332374e8223836592,2017-07,2018-08,14,telephony
7dc8c42cc750eeafea6c85712ffee9bf,2017-02,2018-08,14,housewares
7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-07,2018-06,12,cool_stuff
7e1fb0a3ebfb01ffb3a7dae98bf3238d,2017-02,2018-08,19,health_beauty
7e3f87d16fb353f408d467e74fbd8014,2017-06,2018-08,14,computers_accessories
7e93a43ef30c4f03f38b393420bc753a,2017-01,2018-07,19,watches_gifts
7ea5bfa6c340f58f8e71fc1f0412b0d6,2017-11,2018-08,10,baby
7ecd59e5e20407131822c1a68ac59c1f,2017-11,2018-08,10,stationery
7f152321c60a266edc53af1925ef96c1,2017-08,2018-08,10,sports_leisure
7f2617c58d5d06806987308b45654351,2017-04,2018-06,11,sports_leisure
7f7b8245c336066a1f9933c359f11d77,2018-04,2018-08,5,health_beauty
7fc87cc3e89b3d1d5cabdca32f8485aa,2018-05,2018-08,4,office_furniture
7ff588a03c2aeae4fbd23f9ae64b760d,2018-06,2018-08,3,auto
808d4348b916efa08e766ebad39f61eb,2018-07,2018-08,2,perfumery
8090490573c6c0aa343a7231ebcb8c86,2017-09,2018-08,10,health_beauty
80e6699fe29150b372a0c8a1ebf7dcc8,2017-01,2018-05,17,sports_leisure
813348c996469b40f2e028d5429d3495,2017-05,2018-04,12,housewares
81336a0f57a33776419727a300249e90,2017-07,2018-04,9,sports_leisure
8160255418d5aaa7dbdc9f4c64ebda44,2017-10,2018-08,11,bed_bath_table
817245bcc3badd82bbd222e0366951a6,2017-11,2018-07,9,auto
81783131d2a97c8d44d406a4be81b5d9,2018-07,2018-08,2,toys
817f85dbb65aa3e70831d90fe75cdf89,2017-01,2017-03,3,toys
81a1104df0f08b59c68aa5b03cfe398e,2017-05,2018-04,10,garden_tools
81f89e42267213cb94da7ddc301651da,2018-08,2018-08,1,perfumery
820cc752a266cdc6c1a1e61dd4583330,2017-01,2018-04,11,small_appliances
821fb029fc6e495ca4f08a35d51e53a5,2018-01,2018-08,7,sports_leisure
822166ed1e47908f7cfb49946d03c726,2017-05,2018-07,14,bed_bath_table
822bad9bc42b51213ba522fe87b7ab5d,2017-08,2018-06,8,telephony
827f8f69dfa529c561901c4f2e0f332f,2017-01,2018-03,14,fashion_shoes
82bd0703a4aefd6b599e5bfdaed378fb,2017-01,2017-08,7,health_beauty
82cb9f452fe8334df74b22d37824b431,2018-04,2018-08,5,small_appliances
82e0a475a88cc9595229d8029273f045,2017-02,2018-01,11,furniture_decor
834f3294fba9f932f56edc879193f925,2017-05,2018-08,12,cool_stuff
834f8533b2ecb6598dd004ff3de7203a,2017-01,2018-08,15,pet_shop
835f0f7810c76831d6c7d24c7a646d4d,2017-02,2018-02,13,housewares
83645b1645cdee8953ee54c29ceed564,2017-03,2018-08,8,baby
83deb69e889cf80f82be1dc6d5f2d486,2017-07,2018-08,14,musical_instruments
83e197e95a1bbabc8c75e883ed016c47,2017-01,2018-02,12,books_general_interest
8444e55c1f13cd5c179851e5ca5ebd00,2017-03,2018-07,17,perfumery
845e8036c3f7bf62099352f5ed910240,2018-05,2018-08,4,bed_bath_table
8476243f92442881ddd5b578975cf115,2018-03,2018-08,5,health_beauty
850913d59ce317156b00f3705f1c3edb,2018-03,2018-07,5,telephony
850f4f8af5ea87287ac68de36e29107f,2017-04,2018-06,15,toys
851773c885feb5e2da3b4f82bc2b17ce,2018-02,2018-08,5,health_beauty
855668e0971d4dfd7bef1b6a4133b41b,2017-05,2018-08,16,baby
8581055ce74af1daba164fdbd55a40de,2017-01,2018-04,16,auto
85d9eb9ddc5d00ca9336a2219c97bb13,2017-01,2018-08,20,computers_accessories
8602a61d680a10a82cceeeda0d99ea3d,2017-08,2018-08,11,fashion_bags_accessories
8629c241b3622ac12cd4118afdc8d394,2018-03,2018-07,5,perfumery
863d2ebcd347ce4922de7a0f9a5581d6,2017-07,2018-08,9,auto
8648b1e89e9b349e32d3741b30ec737e,2017-09,2018-08,12,construction_tools_construction
86bb7c4b535e49a541baf3266b1c95b1,2017-09,2018-02,6,toys
86ccac0b835037332a596a33b6949ee1,2017-03,2018-07,17,watches_gifts
870d0118f7a9d85960f29ad89d5d989a,2017-04,2018-08,16,furniture_living_room
87142160b41353c4e5fca2360caf6f92,2017-02,2018-08,19,computers_accessories
87b740daf17b5d1be335a64164ec6842,2017-02,2018-03,8,sports_leisure
87d30a6a0cbf89356e49324971ab1d24,2017-12,2018-06,7,toys
87d3c3aeb3ead335511b3ce315eb341e,2018-06,2018-08,3,toys
88460e8ebdecbfecb5f9601833981930,2017-11,2018-08,9,computers_accessories
888faa8bfb0b159c37de6d898b961c31,2017-08,2018-08,6,sports_leisure
88cf19ec1fc2c58f161aee259d57142c,2018-05,2018-08,3,small_appliances_home_oven_and_coffee
891071be6ba827b591264c90c2ae8a63,2017-01,2018-08,14,fashion_bags_accessories
8931a84a914b3fe9b1ddaa4d704947ca,2017-03,2018-07,15,perfumery
897060da8b9a21f655304d50fd935913,2017-02,2018-06,16,computers_accessories
89a51f50b8095ea78d5768f34c13a76f,2018-04,2018-07,4,perfumery
89bc797e2e29667aa035d4368f9b7f92,2017-01,2017-04,3,telephony
89f69225956f951295ca4c7fb1266553,2018-05,2018-08,4,toys
8a130737016f838139d31878787a39c9,2017-12,2018-07,8,home_construction
8a2d12a90e92f012ce5226fc6592b653,2017-12,2018-08,9,housewares
8a32e327fe2c1b3511609d81aaf9f042,2017-01,2018-02,13,furniture_decor
8a432f4e5b471f8da497d7dc517666e2,2018-04,2018-08,5,bed_bath_table
8a87611c08849ffeeccab52aa798b6c7,2017-01,2017-03,3,garden_tools
8ab42aa58097fd4668d60cc648225d5f,2017-10,2018-08,10,bed_bath_table
8ae520247981aa06bc94abddf5f46d34,2017-11,2018-08,10,watches_gifts
8b2492b7ff4468839593fafeed55bad9,2017-08,2018-07,12,health_beauty
