seller_id,sale_year,sale_month,seller_state,total_orders,total_revenue,on_time_delivery_pct,cancellation_pct,avg_review_score,pct_low_reviews,category_count,review_score_change,order_volume_change,delivery_rate_change
0ea22c1cfbdc755f86b9b54b39c16043,2017,1,MG,11,878.75,100.0,0.0,4.42,0.0,1,0.0,0,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2017,2,MG,16,1363.49,100.0,0.0,4.65,0.0,4,0.23,5,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2017,3,MG,19,1115.28,100.0,0.0,4.58,5.26,2,-0.07,3,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2017,4,MG,15,807.84,100.0,0.0,3.94,13.33,5,-0.64,-4,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2017,5,MG,27,1949.75,100.0,0.0,4.33,7.41,1,0.39,12,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2017,6,MG,14,890.95,100.0,0.0,4.44,7.14,1,0.11,-13,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2017,7,MG,7,373.67,85.71,0.0,4.43,0.0,2,-0.01,-7,-14.29
0ea22c1cfbdc755f86b9b54b39c16043,2017,8,MG,10,754.62,100.0,0.0,4.79,0.0,1,0.36,3,14.29
0ea22c1cfbdc755f86b9b54b39c16043,2017,9,MG,7,402.21,100.0,0.0,4.29,14.29,1,-0.5,-3,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2017,10,MG,11,618.66,100.0,0.0,4.27,0.0,4,-0.02,4,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2017,11,MG,15,1151.54,100.0,0.0,3.74,26.67,2,-0.53,4,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2017,12,MG,20,1222.62,100.0,0.0,4.05,20.0,2,0.31,5,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2018,1,MG,12,676.3,100.0,0.0,5.0,0.0,2,0.95,-8,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2018,2,MG,5,432.48,100.0,0.0,4.17,0.0,1,-0.83,-7,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2018,3,MG,10,523.76,70.0,0.0,4.6,10.0,1,0.43,5,-30.0
0ea22c1cfbdc755f86b9b54b39c16043,2018,4,MG,9,554.07,100.0,0.0,3.67,22.22,1,-0.93,-1,30.0
0ea22c1cfbdc755f86b9b54b39c16043,2018,5,MG,9,538.37,100.0,0.0,5.0,0.0,2,1.33,0,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2018,6,MG,4,212.67,100.0,0.0,4.75,0.0,1,-0.25,-5,0.0
0ea22c1cfbdc755f86b9b54b39c16043,2018,8,MG,7,397.47,100.0,0.0,4.0,14.29,1,-0.75,3,0.0
0eaa7e33d73809f1f925f7d07c506cbd,2017,4,SP,2,204.56,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0eaa7e33d73809f1f925f7d07c506cbd,2017,5,SP,1,148.79,100.0,0.0,4.0,0.0,1,-1.0,-1,0.0
0eaa7e33d73809f1f925f7d07c506cbd,2017,6,SP,3,361.72,100.0,0.0,4.0,33.33,1,0.0,2,0.0
0eaa7e33d73809f1f925f7d07c506cbd,2017,7,SP,1,50.72,100.0,0.0,5.0,0.0,1,1.0,-2,0.0
0eaa7e33d73809f1f925f7d07c506cbd,2017,8,SP,1,141.11,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0eaa7e33d73809f1f925f7d07c506cbd,2017,9,SP,1,202.66,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0eaa7e33d73809f1f925f7d07c506cbd,2017,10,SP,1,128.65,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0eaa7e33d73809f1f925f7d07c506cbd,2017,12,SP,1,132.17,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0eaa7e33d73809f1f925f7d07c506cbd,2018,1,SP,1,54.34,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0eaa7e33d73809f1f925f7d07c506cbd,2018,4,SP,1,58.71,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0eaa7e33d73809f1f925f7d07c506cbd,2018,8,SP,2,263.47,100.0,0.0,5.0,0.0,1,0.0,1,0.0
0ebd97a106433a45a4aebe57c1799778,2017,5,MG,2,228.61,100.0,0.0,4.5,0.0,1,0.0,0,0.0
0ebd97a106433a45a4aebe57c1799778,2017,6,MG,3,368.09,100.0,0.0,4.33,0.0,1,-0.17,1,0.0
0ebd97a106433a45a4aebe57c1799778,2017,7,MG,1,152.7,100.0,0.0,5.0,0.0,1,0.67,-2,0.0
0ebd97a106433a45a4aebe57c1799778,2017,8,MG,2,282.95,100.0,0.0,4.5,0.0,1,-0.5,1,0.0
0ebd97a106433a45a4aebe57c1799778,2017,9,MG,2,228.63,100.0,0.0,2.5,50.0,1,-2.0,0,0.0
0ebd97a106433a45a4aebe57c1799778,2017,10,MG,2,199.68,100.0,0.0,3.0,50.0,1,0.5,0,0.0
0ebd97a106433a45a4aebe57c1799778,2017,11,MG,3,447.16,100.0,0.0,4.67,0.0,1,1.67,1,0.0
0ebd97a106433a45a4aebe57c1799778,2017,12,MG,2,222.44,100.0,0.0,4.5,0.0,1,-0.17,-1,0.0
0ebd97a106433a45a4aebe57c1799778,2018,1,MG,2,279.41,100.0,0.0,5.0,0.0,1,0.5,0,0.0
0ebd97a106433a45a4aebe57c1799778,2018,2,MG,1,122.49,100.0,0.0,5.0,0.0,1,0.0,-1,0.0
0ebd97a106433a45a4aebe57c1799778,2018,3,MG,3,369.5,100.0,0.0,5.0,0.0,1,0.0,2,0.0
0ebd97a106433a45a4aebe57c1799778,2018,4,MG,3,270.98,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0ebd97a106433a45a4aebe57c1799778,2018,5,MG,4,416.86,100.0,0.0,4.75,0.0,1,-0.25,1,0.0
0ebd97a106433a45a4aebe57c1799778,2018,7,MG,1,72.18,100.0,0.0,5.0,0.0,1,0.25,-3,0.0
0ed6ce5d87fd9c69eaacaeb778d67235,2017,10,SP,1,86.15,100.0,0.0,4.0,0.0,1,0.0,0,0.0
0ed6ce5d87fd9c69eaacaeb778d67235,2017,11,SP,4,350.86,75.0,0.0,4.75,0.0,2,0.75,3,-25.0
0ed6ce5d87fd9c69eaacaeb778d67235,2017,12,SP,4,420.05,33.33,0.0,4.25,0.0,1,-0.5,0,-41.67
0ed6ce5d87fd9c69eaacaeb778d67235,2018,1,SP,1,90.66,100.0,0.0,5.0,0.0,1,0.75,-3,66.67
0ed6ce5d87fd9c69eaacaeb778d67235,2018,2,SP,1,89.66,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0ed6ce5d87fd9c69eaacaeb778d67235,2018,3,SP,5,244.55,80.0,0.0,3.8,20.0,2,-1.2,4,-20.0
0ed6ce5d87fd9c69eaacaeb778d67235,2018,4,SP,3,223.56,66.67,0.0,4.33,0.0,2,0.53,-2,-13.33
0ed6ce5d87fd9c69eaacaeb778d67235,2018,5,SP,9,571.75,88.89,0.0,4.75,0.0,2,0.42,6,22.22
0ed6ce5d87fd9c69eaacaeb778d67235,2018,6,SP,7,414.33,100.0,0.0,4.43,0.0,3,-0.32,-2,11.11
0ed6ce5d87fd9c69eaacaeb778d67235,2018,7,SP,6,278.16,100.0,0.0,4.33,16.67,2,-0.1,-1,0.0
0ed6ce5d87fd9c69eaacaeb778d67235,2018,8,SP,2,59.52,100.0,0.0,4.0,0.0,1,-0.33,-4,0.0
0ef83d7d83ed97cd2a0049ac8be5f88a,2017,11,PR,1,72.05,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0ef83d7d83ed97cd2a0049ac8be5f88a,2017,12,PR,9,1072.29,100.0,0.0,4.64,11.11,2,-0.36,8,0.0
0ef83d7d83ed97cd2a0049ac8be5f88a,2018,1,PR,9,657.2,100.0,0.0,4.11,22.22,2,-0.53,0,0.0
0ef83d7d83ed97cd2a0049ac8be5f88a,2018,2,PR,7,1299.72,100.0,0.0,4.22,28.57,2,0.11,-2,0.0
0ef83d7d83ed97cd2a0049ac8be5f88a,2018,3,PR,5,866.84,100.0,0.0,4.14,20.0,2,-0.08,-2,0.0
0ef83d7d83ed97cd2a0049ac8be5f88a,2018,4,PR,11,998.97,92.31,0.0,4.08,18.18,2,-0.06,6,-7.69
0ef83d7d83ed97cd2a0049ac8be5f88a,2018,5,PR,1,67.44,100.0,0.0,5.0,0.0,1,0.92,-10,7.69
0ef83d7d83ed97cd2a0049ac8be5f88a,2018,6,PR,1,183.87,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0ef83d7d83ed97cd2a0049ac8be5f88a,2018,7,PR,1,238.12,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0ef83d7d83ed97cd2a0049ac8be5f88a,2018,8,PR,3,306.92,100.0,0.0,3.33,33.33,2,-1.67,2,0.0
0ff83046c3fa22efee8ecf291888b191,2017,4,RS,2,183.49,100.0,0.0,4.5,0.0,1,0.0,0,0.0
0ff83046c3fa22efee8ecf291888b191,2017,7,RS,2,214.24,100.0,0.0,5.0,0.0,1,0.5,0,0.0
0ff83046c3fa22efee8ecf291888b191,2017,8,RS,1,105.71,100.0,0.0,5.0,0.0,1,0.0,-1,0.0
0ff83046c3fa22efee8ecf291888b191,2017,11,RS,1,166.84,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0ff83046c3fa22efee8ecf291888b191,2017,12,RS,1,86.15,100.0,0.0,5.0,0.0,1,0.0,0,0.0
0ff83046c3fa22efee8ecf291888b191,2018,2,RS,2,177.59,100.0,0.0,4.5,0.0,1,-0.5,1,0.0
0ff83046c3fa22efee8ecf291888b191,2018,4,RS,1,89.36,100.0,0.0,5.0,0.0,1,0.5,-1,0.0
0ffa40d54288e4f3499b8780dd0f144f,2018,1,SP,11,917.38,100.0,0.0,4.75,0.0,1,0.0,0,0.0
0ffa40d54288e4f3499b8780dd0f144f,2018,2,SP,9,852.03,80.0,0.0,3.7,33.33,2,-1.05,-2,-20.0
0ffa40d54288e4f3499b8780dd0f144f,2018,3,SP,9,667.33,66.67,0.0,4.44,11.11,2,0.74,0,-13.33
0ffa40d54288e4f3499b8780dd0f144f,2018,4,SP,2,153.25,100.0,0.0,5.0,0.0,1,0.56,-7,33.33
0ffa40d54288e4f3499b8780dd0f144f,2018,5,SP,2,156.48,100.0,0.0,5.0,0.0,1,0.0,0,0.0
10076e5788b8ee532724bcd460baf762,2017,5,SP,2,105.41,100.0,0.0,5.0,0.0,2,0.0,0,0.0
10076e5788b8ee532724bcd460baf762,2017,6,SP,1,50.65,0.0,0.0,1.0,100.0,1,-4.0,-1,-100.0
10076e5788b8ee532724bcd460baf762,2017,7,SP,2,98.91,100.0,0.0,4.0,0.0,2,3.0,1,100.0
10076e5788b8ee532724bcd460baf762,2017,9,SP,2,71.7,100.0,0.0,4.5,0.0,1,0.5,0,0.0
10076e5788b8ee532724bcd460baf762,2017,10,SP,1,39.1,100.0,0.0,5.0,0.0,1,0.5,-1,0.0
10076e5788b8ee532724bcd460baf762,2017,12,SP,1,36.04,100.0,0.0,4.0,0.0,1,-1.0,0,0.0
10076e5788b8ee532724bcd460baf762,2018,1,SP,4,245.54,100.0,0.0,4.8,0.0,1,0.8,3,0.0
10076e5788b8ee532724bcd460baf762,2018,3,SP,3,224.35,100.0,0.0,5.0,0.0,2,0.2,-1,0.0
10076e5788b8ee532724bcd460baf762,2018,4,SP,2,111.67,100.0,0.0,4.5,0.0,2,-0.5,-1,0.0
10076e5788b8ee532724bcd460baf762,2018,5,SP,2,88.6,100.0,0.0,5.0,0.0,1,0.5,0,0.0
10076e5788b8ee532724bcd460baf762,2018,7,SP,3,126.81,100.0,0.0,5.0,0.0,1,0.0,1,0.0
1025f0e2d44d7041d6cf58b6550e0bfa,2017,7,SP,8,1540.89,88.89,0.0,3.5,50.0,2,0.0,0,0.0
1025f0e2d44d7041d6cf58b6550e0bfa,2017,8,SP,24,5021.77,100.0,0.0,4.88,0.0,2,1.38,16,11.11
1025f0e2d44d7041d6cf58b6550e0bfa,2017,9,SP,49,9199.88,98.77,0.0,4.21,26.53,2,-0.67,25,-1.23
1025f0e2d44d7041d6cf58b6550e0bfa,2017,10,SP,43,8635.45,98.63,0.0,3.92,30.23,2,-0.29,-6,-0.14
1025f0e2d44d7041d6cf58b6550e0bfa,2017,11,SP,98,16917.67,71.91,0.0,3.39,50.0,2,-0.53,55,-26.72
1025f0e2d44d7041d6cf58b6550e0bfa,2017,12,SP,13,1955.9,100.0,0.0,4.13,23.08,1,0.74,-85,28.09
1025f0e2d44d7041d6cf58b6550e0bfa,2018,1,SP,47,11305.22,91.01,0.0,3.72,42.55,2,-0.41,34,-8.99
1025f0e2d44d7041d6cf58b6550e0bfa,2018,2,SP,26,5286.59,86.36,0.0,2.33,100.0,2,-1.39,-21,-4.65
1025f0e2d44d7041d6cf58b6550e0bfa,2018,3,SP,80,16561.53,87.16,0.0,3.29,60.0,2,0.96,54,0.8
1025f0e2d44d7041d6cf58b6550e0bfa,2018,4,SP,97,18023.28,97.9,0.0,3.76,39.18,3,0.47,17,10.74
1025f0e2d44d7041d6cf58b6550e0bfa,2018,5,SP,130,21202.03,88.3,0.0,4.01,25.38,3,0.25,33,-9.6
1025f0e2d44d7041d6cf58b6550e0bfa,2018,6,SP,92,16024.9,99.16,0.0,3.8,26.09,4,-0.21,-38,10.86
1025f0e2d44d7041d6cf58b6550e0bfa,2018,7,SP,105,22034.37,100.0,0.0,4.56,3.81,4,0.76,13,0.84
1025f0e2d44d7041d6cf58b6550e0bfa,2018,8,SP,103,21001.34,86.23,0.0,4.12,18.45,4,-0.44,-2,-13.77
1127b7f2594683f2510f1c2c834a486b,2017,2,SP,1,36.25,100.0,0.0,5.0,0.0,1,0.0,0,0.0
1127b7f2594683f2510f1c2c834a486b,2017,3,SP,1,64.93,100.0,0.0,5.0,0.0,1,0.0,0,0.0
1127b7f2594683f2510f1c2c834a486b,2017,4,SP,4,173.81,100.0,0.0,3.2,50.0,2,-1.8,3,0.0
1127b7f2594683f2510f1c2c834a486b,2017,5,SP,8,431.66,100.0,12.5,3.88,25.0,2,0.68,4,0.0
1127b7f2594683f2510f1c2c834a486b,2017,6,SP,7,837.88,100.0,0.0,4.3,28.57,1,0.42,-1,0.0
1127b7f2594683f2510f1c2c834a486b,2017,7,SP,8,572.1,100.0,12.5,4.0,25.0,2,-0.3,1,0.0
1127b7f2594683f2510f1c2c834a486b,2017,8,SP,20,1407.82,100.0,5.0,4.46,10.0,1,0.46,12,0.0
1127b7f2594683f2510f1c2c834a486b,2017,9,SP,5,239.66,100.0,0.0,4.8,0.0,1,0.34,-15,0.0
1127b7f2594683f2510f1c2c834a486b,2017,10,SP,8,464.95,100.0,0.0,4.11,25.0,1,-0.69,3,0.0
1127b7f2594683f2510f1c2c834a486b,2017,11,SP,14,752.66,85.71,0.0,3.79,21.43,2,-0.32,6,-14.29
1127b7f2594683f2510f1c2c834a486b,2017,12,SP,6,830.6,100.0,0.0,4.17,16.67,1,0.38,-8,14.29
1127b7f2594683f2510f1c2c834a486b,2018,1,SP,2,170.26,100.0,0.0,3.0,0.0,1,-1.17,-4,0.0
1127b7f2594683f2510f1c2c834a486b,2018,2,SP,1,69.96,100.0,0.0,4.0,0.0,1,1.0,-1,0.0
1127b7f2594683f2510f1c2c834a486b,2018,3,SP,5,1010.89,40.0,0.0,4.7,0.0,1,0.7,4,-60.0
1127b7f2594683f2510f1c2c834a486b,2018,4,SP,5,437.38,100.0,0.0,3.67,40.0,2,-1.03,0,60.0
1127b7f2594683f2510f1c2c834a486b,2018,5,SP,4,192.34,100.0,0.0,5.0,0.0,2,1.33,-1,0.0
1127b7f2594683f2510f1c2c834a486b,2018,6,SP,4,383.2,100.0,0.0,3.0,75.0,1,-2.0,0,0.0
1127b7f2594683f2510f1c2c834a486b,2018,7,SP,6,285.61,100.0,0.0,4.0,16.67,2,1.0,2,0.0
1127b7f2594683f2510f1c2c834a486b,2018,8,SP,5,354.42,100.0,20.0,3.6,40.0,2,-0.4,-1,0.0
11305281b50fff20ae8bb473f8e11876,2017,2,MG,3,534.14,100.0,0.0,5.0,0.0,3,0.0,0,0.0
11305281b50fff20ae8bb473f8e11876,2017,3,MG,1,463.15,100.0,0.0,5.0,0.0,1,0.0,-2,0.0
11305281b50fff20ae8bb473f8e11876,2017,4,MG,3,1165.86,75.0,0.0,4.25,33.33,2,-0.75,2,-25.0
11305281b50fff20ae8bb473f8e11876,2017,5,MG,4,1308.47,100.0,0.0,3.75,25.0,3,-0.5,1,25.0
11305281b50fff20ae8bb473f8e11876,2017,8,MG,4,733.57,100.0,0.0,4.75,0.0,2,1.0,0,0.0
11305281b50fff20ae8bb473f8e11876,2017,11,MG,1,181.6,100.0,0.0,5.0,0.0,1,0.25,-3,0.0
11305281b50fff20ae8bb473f8e11876,2017,12,MG,1,513.37,100.0,0.0,5.0,0.0,1,0.0,0,0.0
11305281b50fff20ae8bb473f8e11876,2018,1,MG,3,588.63,100.0,0.0,4.33,0.0,1,-0.67,2,0.0
11305281b50fff20ae8bb473f8e11876,2018,2,MG,3,722.39,50.0,0.0,3.75,0.0,1,-0.58,0,-50.0
11305281b50fff20ae8bb473f8e11876,2018,3,MG,3,441.97,66.67,0.0,2.67,33.33,2,-1.08,0,16.67
11305281b50fff20ae8bb473f8e11876,2018,6,MG,1,179.48,100.0,0.0,5.0,0.0,1,2.33,-2,33.33
11305281b50fff20ae8bb473f8e11876,2018,7,MG,2,333.75,100.0,0.0,5.0,0.0,1,0.0,1,0.0
11305281b50fff20ae8bb473f8e11876,2018,8,MG,3,474.26,66.67,0.0,4.33,0.0,2,-0.67,1,-33.33
113e3a788b935f48aad63e1c41dac1bd,2017,7,SP,1,22.98,100.0,0.0,5.0,0.0,1,0.0,0,0.0
113e3a788b935f48aad63e1c41dac1bd,2017,10,SP,4,227.27,100.0,0.0,4.67,0.0,1,-0.33,3,0.0
113e3a788b935f48aad63e1c41dac1bd,2017,11,SP,5,189.45,100.0,0.0,3.6,20.0,1,-1.07,1,0.0
113e3a788b935f48aad63e1c41dac1bd,2017,12,SP,7,189.7,100.0,0.0,4.0,14.29,1,0.4,2,0.0
113e3a788b935f48aad63e1c41dac1bd,2018,2,SP,2,80.18,50.0,0.0,4.5,0.0,1,0.5,-5,-50.0
113e3a788b935f48aad63e1c41dac1bd,2018,3,SP,2,56.09,100.0,0.0,4.0,0.0,1,-0.5,0,50.0
113e3a788b935f48aad63e1c41dac1bd,2018,4,SP,6,254.69,100.0,0.0,4.44,0.0,1,0.44,4,0.0
113e3a788b935f48aad63e1c41dac1bd,2018,5,SP,2,128.31,100.0,0.0,5.0,0.0,1,0.56,-4,0.0
113e3a788b935f48aad63e1c41dac1bd,2018,6,SP,2,132.65,100.0,0.0,5.0,0.0,1,0.0,0,0.0
113e3a788b935f48aad63e1c41dac1bd,2018,7,SP,4,146.55,75.0,0.0,4.5,0.0,1,-0.5,2,-25.0
113e3a788b935f48aad63e1c41dac1bd,2018,8,SP,4,106.08,100.0,0.0,4.5,0.0,1,0.0,0,25.0
116ccb1a1604bc88e4d234a8c23f33de,2017,11,SP,11,492.4,93.33,0.0,4.0,27.27,2,0.0,0,0.0
116ccb1a1604bc88e4d234a8c23f33de,2017,12,SP,5,219.56,100.0,0.0,4.86,0.0,2,0.86,-6,6.67
116ccb1a1604bc88e4d234a8c23f33de,2018,1,SP,3,214.2,100.0,0.0,5.0,0.0,1,0.14,-2,0.0
116ccb1a1604bc88e4d234a8c23f33de,2018,2,SP,10,458.32,100.0,0.0,4.92,0.0,3,-0.08,7,0.0
116ccb1a1604bc88e4d234a8c23f33de,2018,3,SP,6,328.06,83.33,0.0,4.67,0.0,3,-0.25,-4,-16.67
116ccb1a1604bc88e4d234a8c23f33de,2018,4,SP,5,173.9,100.0,0.0,4.67,0.0,1,0.0,-1,16.67
116ccb1a1604bc88e4d234a8c23f33de,2018,5,SP,6,269.41,100.0,0.0,4.43,0.0,1,-0.24,1,0.0
116ccb1a1604bc88e4d234a8c23f33de,2018,6,SP,5,327.79,100.0,0.0,5.0,0.0,2,0.57,-1,0.0
116ccb1a1604bc88e4d234a8c23f33de,2018,7,SP,5,304.65,100.0,0.0,4.5,0.0,2,-0.5,0,0.0
116ccb1a1604bc88e4d234a8c23f33de,2018,8,SP,4,117.72,50.0,0.0,4.75,0.0,1,0.25,-1,-50.0
11bfa66332777660bd0640ee84d47006,2017,9,SP,4,344.66,75.0,0.0,3.5,25.0,2,0.0,0,0.0
11bfa66332777660bd0640ee84d47006,2017,10,SP,1,26.09,100.0,0.0,5.0,0.0,1,1.5,-3,25.0
11bfa66332777660bd0640ee84d47006,2017,11,SP,6,586.72,85.71,0.0,4.14,16.67,2,-0.86,5,-14.29
11bfa66332777660bd0640ee84d47006,2017,12,SP,12,859.33,94.44,0.0,4.17,16.67,2,0.03,6,8.73
11bfa66332777660bd0640ee84d47006,2018,1,SP,12,649.8,100.0,0.0,4.08,25.0,2,-0.09,0,5.56
11bfa66332777660bd0640ee84d47006,2018,2,SP,13,1286.91,78.95,0.0,3.89,38.46,2,-0.19,1,-21.05
11bfa66332777660bd0640ee84d47006,2018,3,SP,10,976.82,38.89,0.0,2.11,130.0,2,-1.78,-3,-40.06
11bfa66332777660bd0640ee84d47006,2018,4,SP,3,93.0,100.0,0.0,5.0,0.0,2,2.89,-7,61.11
11bfa66332777660bd0640ee84d47006,2018,5,SP,4,246.07,100.0,0.0,3.33,50.0,2,-1.67,1,0.0
11bfa66332777660bd0640ee84d47006,2018,6,SP,5,494.44,100.0,0.0,4.43,20.0,1,1.1,1,0.0
11bfa66332777660bd0640ee84d47006,2018,7,SP,2,123.69,100.0,0.0,5.0,0.0,2,0.57,-3,0.0
11bfa66332777660bd0640ee84d47006,2018,8,SP,4,170.09,100.0,0.0,5.0,0.0,2,0.0,2,0.0
128639473a139ac0f3e5f5ade55873a5,2017,5,PR,15,657.61,100.0,0.0,4.4,0.0,1,0.0,0,0.0
128639473a139ac0f3e5f5ade55873a5,2017,6,PR,11,317.05,100.0,0.0,4.64,9.09,1,0.24,-4,0.0
128639473a139ac0f3e5f5ade55873a5,2017,7,PR,36,1401.0,100.0,0.0,4.03,13.89,2,-0.61,25,0.0
128639473a139ac0f3e5f5ade55873a5,2017,8,PR,30,1025.9,90.32,0.0,4.14,6.67,2,0.11,-6,-9.68
128639473a139ac0f3e5f5ade55873a5,2017,9,PR,27,1030.82,96.43,0.0,4.36,7.41,2,0.22,-3,6.11
128639473a139ac0f3e5f5ade55873a5,2017,10,PR,22,889.23,95.45,0.0,4.48,9.09,2,0.12,-5,-0.98
128639473a139ac0f3e5f5ade55873a5,2017,11,PR,41,1627.92,92.68,0.0,3.95,19.51,1,-0.53,19,-2.77
128639473a139ac0f3e5f5ade55873a5,2017,12,PR,51,2170.2,98.21,0.0,4.26,11.76,1,0.31,10,5.53
128639473a139ac0f3e5f5ade55873a5,2018,1,PR,87,3484.99,94.57,0.0,4.11,14.94,2,-0.15,36,-3.64
128639473a139ac0f3e5f5ade55873a5,2018,2,PR,62,2809.17,83.08,0.0,3.89,17.74,3,-0.22,-25,-11.49
128639473a139ac0f3e5f5ade55873a5,2018,3,PR,46,1841.78,82.98,0.0,3.9,23.91,2,0.01,-16,-0.1
128639473a139ac0f3e5f5ade55873a5,2018,4,PR,35,1430.25,94.74,0.0,4.24,5.71,2,0.34,-11,11.76
128639473a139ac0f3e5f5ade55873a5,2018,5,PR,32,1438.74,100.0,0.0,4.42,3.13,2,0.18,-3,5.26
128639473a139ac0f3e5f5ade55873a5,2018,6,PR,16,746.85,100.0,0.0,4.88,0.0,3,0.46,-16,0.0
128639473a139ac0f3e5f5ade55873a5,2018,7,PR,15,544.47,100.0,0.0,4.5,0.0,1,-0.38,-1,0.0
128639473a139ac0f3e5f5ade55873a5,2018,8,PR,7,278.47,100.0,0.0,4.43,0.0,1,-0.07,-8,0.0
128f9bfbe4c7d5185033914b1de3d39a,2017,9,SP,1,111.91,100.0,0.0,5.0,0.0,1,0.0,0,0.0
128f9bfbe4c7d5185033914b1de3d39a,2017,10,SP,3,514.86,100.0,33.33,4.67,0.0,1,-0.33,2,0.0
128f9bfbe4c7d5185033914b1de3d39a,2017,11,SP,2,281.23,50.0,0.0,4.5,0.0,1,-0.17,-1,-50.0
128f9bfbe4c7d5185033914b1de3d39a,2017,12,SP,2,207.67,100.0,0.0,4.5,0.0,1,0.0,0,50.0
128f9bfbe4c7d5185033914b1de3d39a,2018,1,SP,2,120.34,100.0,0.0,5.0,0.0,1,0.5,0,0.0
128f9bfbe4c7d5185033914b1de3d39a,2018,2,SP,1,144.01,100.0,0.0,5.0,0.0,1,0.0,-1,0.0
128f9bfbe4c7d5185033914b1de3d39a,2018,3,SP,1,107.36,100.0,0.0,4.0,0.0,1,-1.0,0,0.0
128f9bfbe4c7d5185033914b1de3d39a,2018,5,SP,1,56.26,100.0,0.0,5.0,0.0,1,1.0,0,0.0
128f9bfbe4c7d5185033914b1de3d39a,2018,6,SP,1,106.85,100.0,0.0,5.0,0.0,1,0.0,0,0.0
12b9676b00f60f3b700e83af21824c0e,2017,3,RS,7,1714.28,100.0,0.0,4.71,0.0,1,0.0,0,0.0
12b9676b00f60f3b700e83af21824c0e,2017,4,RS,4,905.28,100.0,25.0,3.5,25.0,1,-1.21,-3,0.0
12b9676b00f60f3b700e83af21824c0e,2017,5,RS,11,2528.84,100.0,0.0,4.91,0.0,1,1.41,7,0.0
12b9676b00f60f3b700e83af21824c0e,2017,6,RS,7,1512.01,100.0,0.0,4.57,0.0,1,-0.34,-4,0.0
12b9676b00f60f3b700e83af21824c0e,2017,7,RS,9,2039.54,100.0,0.0,4.89,0.0,1,0.32,2,0.0
12b9676b00f60f3b700e83af21824c0e,2017,8,RS,8,1774.38,100.0,0.0,4.5,12.5,1,-0.39,-1,0.0
12b9676b00f60f3b700e83af21824c0e,2017,9,RS,4,873.19,100.0,0.0,4.0,25.0,1,-0.5,-4,0.0
12b9676b00f60f3b700e83af21824c0e,2017,10,RS,12,2608.34,100.0,0.0,4.83,0.0,1,0.83,8,0.0
12b9676b00f60f3b700e83af21824c0e,2017,11,RS,15,3565.62,87.5,0.0,4.69,6.67,1,-0.14,3,-12.5
12b9676b00f60f3b700e83af21824c0e,2017,12,RS,18,3888.62,100.0,0.0,4.56,5.56,1,-0.13,3,12.5
12b9676b00f60f3b700e83af21824c0e,2018,1,RS,5,1204.68,100.0,0.0,4.8,0.0,1,0.24,-13,0.0
12b9676b00f60f3b700e83af21824c0e,2018,2,RS,1,95.8,100.0,0.0,5.0,0.0,1,0.2,-4,0.0
12b9676b00f60f3b700e83af21824c0e,2018,3,RS,13,3009.24,92.31,0.0,3.92,7.69,1,-1.08,12,-7.69
12b9676b00f60f3b700e83af21824c0e,2018,4,RS,5,1200.52,100.0,0.0,3.25,20.0,1,-0.67,-8,7.69
12b9676b00f60f3b700e83af21824c0e,2018,5,RS,4,932.17,100.0,0.0,4.25,0.0,1,1.0,-1,0.0
12b9676b00f60f3b700e83af21824c0e,2018,6,RS,5,1224.16,100.0,0.0,4.6,0.0,1,0.35,1,0.0
12b9676b00f60f3b700e83af21824c0e,2018,7,RS,2,328.61,100.0,0.0,4.0,0.0,2,-0.6,-3,0.0
12b9676b00f60f3b700e83af21824c0e,2018,8,RS,5,1157.04,100.0,0.0,4.8,0.0,2,0.8,3,0.0
13074f016982ff2bd6c58ced8682f000,2017,11,RS,6,1440.55,71.43,0.0,4.14,0.0,2,0.0,0,0.0
13074f016982ff2bd6c58ced8682f000,2017,12,RS,1,135.56,100.0,0.0,5.0,0.0,1,0.86,-5,28.57
13074f016982ff2bd6c58ced8682f000,2018,2,RS,1,148.87,100.0,0.0,5.0,0.0,1,0.0,0,0.0
